97001653|592002287|||103782|1|0
97002058|152002216|||100842|1|0
97002098|434002623|||8861|1|0
97002196|198013631|||101197|1|0
97002516|689002085|||100488|1|0
97002861|843002010|||100664|1|0
97002885|583051822|||102300|1|0
97003540|547002404|||5847|1|0
97006125|225002464|||100802|1|0
97016010|198003609|||102227|1|0
97033218|225002677|||102434|1|0
97033227|689002085|||100497|1|0
97033975|434002574|||101140|1|0
97037040|881002069|||3809|1|0
97225027|152033545|||101399|1|0
97225084|583102760|||100477|1|0
97229046|602002783|||101036|1|0
97229104|152009687|||101306|1|0
97229355|908068905|||100831|1|0
97229376|152018503|||101964|1|0
97229717|831035854|||101111|1|0
97229785|831233446|||100870|1|0
97232666|500002005|||101676|1|0
97232684|385037619|||101312|1|0
97232721|152003677|||101960|1|0
97232746|658002011|||101380|1|0
97232790|881003235|||100836|1|0
97236457|601100396|||100550|1|0
97238424|434003639|||101507|1|0
97269090|881003359|||101896|1|0
97273494|602002978|||101221|1|0
97279518|602002872|||102237|1|0
97283968|406004076|||101479|1|0
97284372|385019112|||102229|1|0
97284404|831036145|||102456|1|0
97287282|470003794|||101457|1|0
97287713|908061731|||101115|1|0
97287756|592002287|||103781|1|0
97301109|831036109|||101510|1|0
97314472|599002918|||100841|1|0
97330607|152025237|||102381|1|0
97330640|583026669|||102440|1|0
97330662|958002008|||101085|1|0
97350786|510066884|||102012|1|0
97350799|583105643|||100680|1|0
97355915|202002640|||101249|1|0
97355987|446003833|||100479|1|0
97355989|876002003|||102156|1|0
97355991|303004592|||101475|1|0
97356000|406004074|||101534|1|0
97356004|596002251|||101524|1|0
97356013|908054022|||100835|1|0
97356030|547032650|||100649|1|0
97365934|908064422|||100610|1|0
97373062|596002231|||101752|1|0
97373082|831035002|||101509|1|0
97373151|583079083|||101590|1|0
97373155|152011301|||101836|1|0
97373227|406003120|||101136|1|0
97373242|434002579|||100566|1|0
97386416|406002190|||101326|1|0
97386487|556002038|||101682|1|0
97395576|602002556|||6812|1|0
97437073|385024155|||102230|1|0
97444318|534002028|||102297|1|0
97444350|152024408|||101883|1|0
97444365|547030853|||103787|1|0
97444395|880002010|||101389|1|0
97444411|202002107|||101969|1|0
97444417|385050769|||101904|1|0
97445102|804002061|||102477|1|0
97500251|225002677|||101459|1|0
97500575|881003019|||2857|1|0
97538910|747002010|||101077|1|0
97538960|462002007|||101573|1|0
97539440|602003027|||102305|1|0
97539458|385023354|||103829|1|0
97539551|703063450|||102504|1|0
97540991|303004507|||101041|1|0
97541030|583002671|||101423|1|0
97541052|881003065||||0|1
97548523|547041335|||1897|1|0
97553870|446006418|||103801|1|0
97571193|152018509|||101966|1|0
97571325|703017470|||5531|1|0
97571537|303002864|||100918|1|0
98000137|406003881|||100774|1|0
98000164|152017800|||102089|1|0
98000554|601111856|||102236|1|0
98026094|434003037|||100857|1|0
98803762|831012075|||102466|1|0
98803777|998002015|||101724|1|0
98809378|303003310|||101794|1|0
98809394|230002010|||100631|1|0
98811746|547041334|||101356|1|0
98811750|831232022|||101181|1|0
98811753|434002571|||2909|1|0
98813043|873002031|||102146|1|0
98821104|152009445|||101880|1|0
98823070|689002220|||103786|1|0
99006564|385023498|||102503|1|0
99034373|547039623|||1856|1|0
99500035|385103268|||100887|1|0
99801506|547039973|||5764|1|0
99806487|406003808||||0|1
99807046|406004457|||101487|1|0
99807075|406004092|||101480|1|0
99807089|434002291|||100728|1|0
99808698|406003739|||102807|1|0
99812256|385003128|||101529|1|0
99812286|602002508|||100729|1|0
99812883|198002013|||101762|1|0
99814056|225002714|||101742|1|0
99814351|354002019|||101660|1|0
100087625|596002096|||102259|1|0
102498980|359002014|||100636|1|0
141121008|599002971|||100975|1|0
881002135|881002195|||101325|1|0
910012550|406002152|||101478|1|0
955000714|969002891|||100778|1|0
975000591|303002344|||101521|1|0
997326417|831047959|||101179|1|0
2000723380|406004664|||100689|1|0
2006085249|326002564|||101287|1|0
4243205883|596002232|||100573|1|0
6142111827|881003381|||100430|1|0
6411069952|881002478|||101109|1|0
6412070609|406004783||||0|1
9613632601|599003097|||101225|1|0
-|152002063|||100121|1|0
-|152002074|||100122|1|0
-|152009287|||100123|1|0
-|198008725|||100126|1|0
-|198022981|||100127|1|0
-|831008797|||100128|1|0
-|434002071|||100130|1|0
-|703002285|||100131|1|0
-|908034326|||100132|1|0
-|908061789|||100133|1|0
-|536111459|||100134|1|0
-|605002131|||100142|1|0
-|385080123|||100143|1|0
-|622002005|||100149|1|0
-|434002585|||100152|1|0
-|881002699|||100154|1|0
-|406003433|||100155|1|0
-|881003547|||100158|1|0
-|831034625|||100159|1|0
-|596002689|||100160|1|0
-|831003717|||100162|1|0
-|225002486|||100163|1|0
-|547039712|||100168|1|0
-|831009306|||100169|1|0
-|596002122|||100170|1|0
-|434002079|||100171|1|0
-|434002664|||100172|1|0
-|152003644|||100173|1|0
-|434002569|||100174|1|0
-|410002004|||100183|1|0
-|881002504|||100184|1|0
-|152010816|||100188|1|0
-|602002539|||100192|1|0
-|535002238|||100195|1|0
-|908022011|||100202|1|0
-|152017921|||100208|1|0
-|406002925|||100210|1|0
-|406002924|||100211|1|0
-|406002771|||100212|1|0
-|434002752|||100214|1|0
-|434003420|||100216|1|0
-|225002233|||100221|1|0
-|703021529|||100222|1|0
-|599002993|||100224|1|0
-|695002026|||100231|1|0
-|703004555|||100232|1|0
-|602002565|||100238|1|0
-|703059029|||100239|1|0
-|599002979|||100240|1|0
-|225002364|||100241|1|0
-|599003141|||100243|1|0
-|406002829|||100244|1|0
-|664002226|||100247|1|0
-|152010482|||100248|1|0
-|547004953|||100249|1|0
-|202002458|||100250|1|0
-|831056948|||100251|1|0
-|434003548|||100252|1|0
-|511002002|||100259|1|0
-|511002002|||100260|1|0
-|267002007|||100261|1|0
-|753002667|||100262|1|0
-|1234|||100264|1|0
-|823197908|||100266|1|0
?|414002003|||101370|1|0
000000005X|225002213|||45162|1|0
00004478|434002763|||44248|1|0
00004588|737002018||||0|1
00012593A|225002571|||43265|1|0
00030447|434003276|||43149|1|0
00040301A|881002407|||45032|1|0
00040700|385041637|||7925|1|0
00040708|790002095|||1875|1|0
00040713A|225002511|||8859|1|0
00048687|434002608|||48016|1|0
00048764|881002906|||9676|1|0
00051458|434002621|||48035|1|0
00052246|601045017|||44153|1|0
00052255|198045485|||44163|1|0
00054193|599002576|||9827|1|0
00058786|583099828|||44000|1|0
00064468|434002059|||1532|1|0
00222748|385039648|||7872|1|0
00502173|908046916|||102355|1|0
00502572|831178186|||100987|1|0
00502665|406002055|||100269|1|0
00502700|599002875|||101646|1|0
00504870|602003117|||7866|1|0
00684021|599002628|||4506|1|0
007AC107987|716002266|||101165|1|0
00803277|385095447|||43177|1|0
00809889|434002159|||43205|1|0
00809910|434002762|||44107|1|0
00809931|831036836|||5504|1|0
00823249|703017470|||5530|1|0
0091571342|434002086|||1809|1|0
0092016260|599002014|||41009|1|0
00A803286|406003989|||102086|1|0
00A803354|881003025|||102304|1|0
00A809644|446005663|||103802|1|0
00AB03293|689002276|||100532|1|0
00PC501509|891002012|||103947|1|0
00PC501523|596002523|||105287|1|0
00PD502589|703055107|||100792|1|0
00S040118|881003448|||101520|1|0
00S040706|119002180|||101245|1|0
01000105|969002051|||100941|1|0
01000112|831035616|||105265|1|0
01000129|687002056|||43300|1|0
01000148|434002877|||100568|1|0
01000226|152016851|||102255|1|0
01000245|601029211|||102611|1|0
01000264A|225002319|||48020|1|0
01000414|831249167|||5765|1|0
01000486|689002085|||100486|1|0
01000505|543002022|||4514|1|0
01000621|703026592|||100985|1|0
01007191.|881003481|||49007|1|0
01015761|599002596|||9658|1|0
01016681|385003359|||102753|1|0
01020554|225002111|||3443|1|0
01025004|406003403|||101798|1|0
01030923|434002028|||1353|1|0
01157877|303002474|||102041|1|0
01169473|510106464|||102280|1|0
01172596|583125142|||100445|1|0
01183688|599002995|||102164|1|0
01202184|303005088|||100293|1|0
01400479|831205462|||1781|1|0
01707087|601007616|||7293|1|0
01784715|599002621||||0|1
01810411|881003485|||45051|1|0
01810412|831187639||||0|1
01812790|808002008|||101708|1|0
01812795|703038957|||101401|1|0
01812796A|434002522|||42116|1|0
01972098|547081312|||6883|1|0
01972123|781002086|||3889|1|0
01A810412|831187639|||101145|1|0
01A814027|547075673|||101538|1|0
01A821910|406004586|||100392|1|0
01AU160264|831200719|||102779|1|0
01AU163539|183002037|||500008|1|0
01AU19547|510037170|||101615|1|0
01HA022296|831032732|||102837|1|0
01HB200743|583067958|||105034|1|0
01HB202040|831200791|||103960|1|0
01HD000089|152017633|||105161|1|0
01HD000258|198039558|||105230|1|0
01HD000575|831252201|||100365|1|0
01W028193|831235568|||102245|1|0
02000313A|201002152|||2887|1|0
02001050|406004019|||102006|1|0
02005715A|599002080|||6805|1|0
02005722A|599002133|||5848|1|0
02010198|225002108|||43243|1|0
02015704|599002308|||8887|1|0
02015709|225002287|||42027|1|0
02016363|406003447|||100675|1|0
02021626|303002955|||100384|1|0
02034376|359002017|||2919|1|0
02052606A|949002002|||1727|1|0
02052606A|949002002|||106245|1|0
02069099|547041615|||100791|1|0
02076845|908062829|||101566|1|0
02126248|390002012|||46071|1|0
02126253|790002063|||9651|1|0
02126374|434002137|||3880|1|0
02176602|303003972|||102048|1|0
02181346|583002215|||102322|1|0
02187936|350002011|||101659|1|0
02212575|547062524|||1767|1|0
02238513A|534002229|||101167|1|0
02246118|225002454|||9875|1|0
02246119|434003029|||9648|1|0
02644779|406002081|||1890|1|0
02A184713|969002176|||100272|1|0
02A211202|434003499|||101092|1|0
02A211224|689002085|||100504|1|0
02A211403|219002030|||101973|1|0
02AU154413|650042914|||102861|1|0
02AU164890|831036903|||102553|1|0
02AU165502|152033382|||104712|1|0
02AU182316|831030780|||102797|1|0
02AU200749|547003554|||102521|1|0
02AU207216|359002020|||102107|1|0
02AU209368|831019958|||102547|1|0
02AU212096|543002006|||102128|1|0
02AU717683|583017507|||106055|1|0
02HA021302|703070684|||101891|1|0
02HA022557|831009849|||104119|1|0
02HB000870|601003906|||102022|1|0
02HB000902|583026260|||101877|1|0
02HB001000|547060536|||105264|1|0
02HB001574|831249132|||100351|1|0
02HB002009|152005147|||105266|1|0
02HB002537|152028077|||102825|1|0
02HB002581|908071406|||101083|1|0
02PE055736|831212087|||102337|1|0
02PE076836|547016484|||101186|1|0
02PE080314|831016414|||102243|1|0
02S000037|434003512|||100315|1|0
02S00J027|583045435|||101863|1|0
02W012972|359002025|||101069|1|0
02W030506|908003259|||43152|1|0
03004741A|434003330|||44136|1|0
03010516|225002200|||45053|1|0
03010519|599002618|||2943|1|0
03010520A|222002013|||2895|1|0
03010951C|599002609|||3016|1|0
03011132|225002477|||3840|1|0
03011133|599002077|||6817|1|0
030111350|599002387|||4800|1|0
03011140|599002463|||3831|1|0
03011277|225002099|||3805|1|0
03011281|225002082|||3873|1|0
03020403|599002741|||6049|1|0
03020422|599002200|||7843|1|0
03020430|434002304|||7834|1|0
03020629|602002587|||7930|1|0
03020641|434002303|||7881|1|0
03025788|547040087|||2872|1|0
03039411|434003090|||45003|1|0
03087907|152032278||||0|1
03090293|225002626|||5850|1|0
03095393|599003083|||102270|1|0
03143706|434002712|||100816|1|0
03152801|30002035|||5902|1|0
03152817|434002638|||48011|1|0
03153047|406004502|||102065|1|0
03163593|434002972|||106270|1|0
03165706|406003580|||101105|1|0
03166206|225002510|||5870|1|0
03166854|547117546|||2889|1|0
03202748|115004399|||103792|1|0
03229808|908056202|||45037|1|0
03229814|406003149|||42104|1|0
03240204|881002155|||43198|1|0
035000021|225002407|||4835|1|0
03900104|599002089|||7867|1|0
03901191|602002458|||7862|1|0
03A039424|303003529|||100292|1|0
03A065609|303003043|||102186|1|0
03A152647|881002253|||101002|1|0
03A221436|612002005|||102265|1|0
03AA608414|666002637|||103915|1|0
03AU153132|831038116|||102603|1|0
03AU154739|583046103|||102524|1|0
03AU172890|831030622|||102568|1|0
03AU181106|831250843|||104029|1|0
03AU182432|703058652|||102793|1|0
03AU183660|831017519|||102539|1|0
03AU185218|831017541|||102540|1|0
03AU185326|583076763|||104532|1|0
03AU185653|152003321|||102348|1|0
03AU186963|831200294|||102605|1|0
03AU187176|510031146|||102854|1|0
03AU305089|827002427|||104836|1|0
03AU305095|831217731|||104741|1|0
03AU305121|831029891|||101759|1|0
03AU305132|28002011|||101799|1|0
03HA010027|831034193|||102736|1|0
03HA013959|601075019|||105028|1|0
03HA014218|303003199|||100341|1|0
03HB001652|1234|||100535|1|0
03HB004182|547117033|||105079|1|0
03HC082153|969002085|||100389|1|0
03HC082187|698002531|||105258|1|0
03HC087914|118002177|||102213|1|0
03HC087967|547020784|||100406|1|0
03M162053|510089818|||101982|1|0
03PE004746|547044678|||101585|1|0
03PE019069|406003887|||101926|1|0
03W011138|599002881|||102400|1|0
03W104986|599002945|||500028|1|0
040002971|499002094|||44100|1|0
04000395|82002104|||41034|1|0
04001535|225002205|||5845|1|0
04004943|539002134|||48103|1|0
04005053|510023757|||102231|1|0
04005199|681002331|||2899|1|0
04005268|225002471|||45034|1|0
04005269A|406002057|||1891|1|0
04005270|225002315|||48005|1|0
04005272A|892002027|||5881|1|0
04005308A|599002472|||3838|1|0
04005428|225002012|||1852|1|0
04005432|689002085|||100502|1|0
04005443|855002039|||8421|1|0
04005447|599002318|||48025|1|0
04005605A|434003395|||2941|1|0
04005608|831074233|||101212|1|0
04005714|772002002|||46028|1|0
04028704|152021534|||101579|1|0
04028709|602003074|||7874|1|0
04041084|434003147|||43259|1|0
04041751|602002251|||2914|1|0
04053814|608002198|||1873|1|0
04066716|434003188|||44249|1|0
04073823|151002066|||4046|1|0
04073835|406004639|||101348|1|0
04117020|831058222|||49017|1|0
04119931|596002065|||102379|1|0
04119940|434002911|||3892|1|0
04132813|831047757|||4932|1|0
04155615|520002087|||101185|1|0
04196121A|698002423|||8892|1|0
04200719A|434003314|||45142|1|0
04221359|703063431|||102591|1|0
04221379|703046172|||1788|1|0
04237604|698002697|||102273|1|0
04237625|601026994|||44098|1|0
04237630|547043957|||103832|1|0
04239305B|599002730|||6801|1|0
04243104|602002081|||101782|1|0
04243204|198030559|||101763|1|0
04243208|603002002|||7895|1|0
04264077|556002051|||101683|1|0
04297188|703066587|||1792|1|0
04298632|547060484|||2855|1|0
04300292|225002134|||7108|1|0
04717663|703005787|||2883|1|0
04801803|703046029|||104112|1|0
04801870|601025937|||101842|1|0
04804667|406004110|||100432|1|0
04808772|121518830|||101958|1|0
04811461|434003649|||102215|1|0
04A005607|219002035|||100995|1|0
04A005716|599002156|||101436|1|0
04A028707|881002373|||101997|1|0
04A028716|303003595|||100281|1|0
04A041702|702002017|||500022|1|0
04A041726|303002865|||101735|1|0
04A041742|202002476|||101811|1|0
04A041746|303004731|||100357|1|0
04A066713|687002004|||100296|1|0
04A066736|547021024|||101815|1|0
04A117041|513002007|||100363|1|0
04A119942|303003599|||100273|1|0
04A196201|406004012|||102062|1|0
04A196218|406002523|||102005|1|0
04A196222|831036181|||102601|1|0
04A209026|406004614|||100393|1|0
04A219112|152009679|||101821|1|0
04A219147|406004609|||100410|1|0
04A219158|640065125|||101993|1|0
04A219803|270002092|||100562|1|0
04A219827|831035868|||102600|1|0
04A219876|556002165|||101685|1|0
04A221323|831073669|||102529|1|0
04A237507|881003178|||103982|1|0
04AU805557|152009688|||102309|1|0
04AU813868|152022173|||105746|1|0
04AU813990|152032813|||100868|1|0
04HA019561|743002010|||102138|1|0
04HA019626|510105108|||104042|1|0
04HA025178|831009898|||104974|1|0
04HA025411|447002593|||104889|1|0
04HA033352|831048587|||105226|1|0
04HB000347|547097244|||105152|1|0
04HB002619|689002085|||100511|1|0
04HC013347|152016790|||102849|1|0
04PE058921|152024751|||103957|1|0
04S000390|987002041|||103950|1|0
04UF055973|796002173|||103944|1|0
04W005252|698002730|||101214|1|0
04W007783|388002129|||102421|1|0
05000116|434003431|||106192|1|0
05000123A|602002572|||6859|1|0
05000169A|434002939|||9883|1|0
05013612|754002236|||42112|1|0
05026101|434002413|||5827|1|0
05034321|790002084|||2892|1|0
05034322|434002598|||101216|1|0
05037037|933002113|||44233|1|0
05060004|434002051|||1872|1|0
05060099|303004679|||102052|1|0
05129016|670002010|||101945|1|0
05129050|406004447|||2910|1|0
05162304|152011064|||101961|1|0
05162345|385002002|||100637|1|0
05191248|908022066|||101358|1|0
05202562|225002621|||101411|1|0
05213205|152031590|||41042|1|0
05357196|385045259|||6463|1|0
05461753|547106920|||7861|1|0
05708816|599002017|||1801|1|0
05708819|434003412|||48052|1|0
05708820A|225002143|||6813|1|0
05708821|434003254|||6870|1|0
05709536|599002775|||9838|1|0
05711135B|225002195|||5875|1|0
05711689|406002153|||43135|1|0
05713478|599002681|||6804|1|0
05800507|406004006|||102061|1|0
05800893|831002349|||1841|1|0
05801410|433002104|||2921|1|0
05805755|406004406|||101644|1|0
05821429|767002006|||100333|1|0
05823275|831014357|||102766|1|0
05824595|406004511|||102506|1|0
05827537|596002659|||101603|1|0
05865435.|881002822|||9608|1|0
05A026105|602002067|||102476|1|0
05A028714|406004652|||100412|1|0
05A028715|198031382|||105197|1|0
05A028716|406004003|||100369|1|0
05A028735|689002085|||100500|1|0
05A028744|434002395|||101171|1|0
05A028757|601056454|||101991|1|0
05A034301|202002451|||101823|1|0
05A060012|406003226|||102014|1|0
05A129038|908050620|||102000|1|0
05A129046|596002111|||101199|1|0
05A148902|152024843|||100302|1|0
05A148961|592002287|||103783|1|0
05A149311|406004448|||100294|1|0
05A1493141|969002121|||100349|1|0
05A162337|152002890|||101820|1|0
05A165719|583092814|||100895|1|0
05A191215|698002429|||106313|1|0
05A191217|547081136|||102298|1|0
05A191230|406004423|||100378|1|0
05A202224|703003360|||103979|1|0
05A202238|831070441|||102805|1|0
05A28718|406002527|||101046|1|0
05AU815566|831075493|||102573|1|0
05AU817992|831032673|||102798|1|0
05AU818257|881003157|||100402|1|0
05AU818282|385021656|||101176|1|0
05AU819832|831032895|||102571|1|0
05AU821825|434003639|||102453|1|0
05AU822093|908010356|||102809|1|0
05AU823282|303004750|||100431|1|0
05AU824212|152010279|||105357|1|0
05AU824227|602002242|||101849|1|0
05AU824382|703021175|||101834|1|0
05AU827951|703061710|||101784|1|0
05HB800200|912002070|||100316|1|0
05HB803523|510082126|||104973|1|0
05HB807035|674002121|||103970|1|0
05HC038024|685002006|||102136|1|0
05HC050843|406002866|||104779|1|0
05HE052304|61002001|||102288|1|0
05W708822|881003128|||101819|1|0
05W711685|328002147|||100958|1|0
06000075|198010637|||49008|1|0
06022463|152017397|||100352|1|0
06038706A|326002564|||102291|1|0
06049872|152019616|||104132|1|0
06050204|547060423|||101771|1|0
06064829|219002032|||101974|1|0
06083626|558002172|||7910|1|0
06083702|385042806|||7868|1|0
06085285|834002170||||0|1
06088155|599002641|||7869|1|0
06098118A|535002385|||44119|1|0
06122911|326002564|||102293|1|0
06134052|707002253|||103986|1|0
06134057|898002384|||2932|1|0
06134102|897002466|||49028|1|0
06153550|583026267|||101560|1|0
06153577|703025625|||101890|1|0
06153623A|364002087|||101369|1|0
06158572|434002603|||48007|1|0
06158573|406004537|||9898|1|0
06184804|596002066|||100559|1|0
06553669|406004744|||103896|1|0
06700535|601095459|||4928|1|0
06709364|434002855|||44214|1|0
06712099|225002106|||3441|1|0
06712102|179002010|||5873|1|0
06714962|406002226|||6807|1|0
06804762|799002028||||0|1
06A022421|152017290|||100612|1|0
06A022461|831224745|||101500|1|0
06A022467|152002465|||102195|1|0
06A065650|406002255|||101642|1|0
06A122917|430002003|||101371|1|0
06A122930|908062287|||100581|1|0
06AC156780|831035474|||104508|1|0
06AC156795|812002068|||105464|1|0
06AD153670|198002130|||7277|1|0
06AD153672|406002729|||102204|1|0
06AE129994|119002114|||102886|1|0
06AE153571|777002005|||101384|1|0
06AE153591|953002236|||105026|1|0
06AO22409|547082039|||101861|1|0
06AO65637|152017288|||101638|1|0
06HB005343|636002006|||102133|1|0
06HB008155|314002116|||102202|1|0
06HB011892|406003885|||100423|1|0
06HB012625|385017191|||104063|1|0
06HB013943|510024621|||104025|1|0
06HB801036|601032219|||105133|1|0
06HB802161|831036286|||105267|1|0
06HB8800167|689002085|||100513|1|0
06LU007655|831005711|||102616|1|0
06LU007705|831020880|||102548|1|0
06LU033274|831024788|||104572|1|0
06LU033300|831018700|||102543|1|0
06LU038621|202002693|||102587|1|0
06LU047092|831018541|||102542|1|0
06LU047141|703065105|||104261|1|0
06LU050094|908048042|||102223|1|0
06LU065012|804002922|||102862|1|0
06LU066005|547038636|||105767|1|0
06LU066036|702002383|||104919|1|0
06LU066774|831006420|||102618|1|0
06LU066843|385100132|||104944|1|0
06LU070929|831020758|||104632|1|0
06LU070944|831030157|||104972|1|0
06LU072292|831012073|||101553|1|0
06LU082165|703031608|||105339|1|0
06LU082306|888002114|||101835|1|0
06LU083610|385087588|||102576|1|0
06LU101451|152025087|||102876|1|0
06LU101997|337002112|||100350|1|0
06LU162361|547002416|||104629|1|0
06LU804062|198022591|||102395|1|0
06LU819344|831058448|||101830|1|0
06M433292|547125807|||102447|1|0
06MA049209|583002858|||102561|1|0
06MA049684|831005723|||104107|1|0
06MA055355|831048890|||102335|1|0
06MA800762|583080613|||100358|1|0
06MA800764|385059693|||102688|1|0
06W007188|599002940|||101219|1|0
07001747|602002469|||6363|1|0
07003944|148116443||||0|1
07003994|406002750|||2916|1|0
07008042|303002830|||102178|1|0
07009352|703063868|||101852|1|0
07009487|681002374|||1625|1|0
07009840|966002158|||102402|1|0
07011072|385021713|||7074|1|0
070130642|225002654|||3911|1|0
07017583A|454002006|||1865|1|0
07019341|814003623|||103815|1|0
07019720|323002019|||44112|1|0
07020239|664002111||||0|1
07020242|124002464||||0|1
