413002255|10908037
697002098|10635449
540003645|11069605
494003908|13280494
897003700|13288773
231005849|13337767
387002103|13954559
188002110|13343184
189002266|13338146
109003397|13325978
607003729|13335256
350003757|13321375
842003829|13311088
827003560|13230303
862003227|13303018
326003743|13306525
917003300|13317030
367005188|13314834
383003020|13321971
131003218|13313336
891003971|13325632
210003056|14211287
219003025|13282696
773002778|13274641
105003236|13296682
105003137|13291085
588047693|13305939
195003070|13281587
562004260|13302454
729003004|14202480
327003101|13302785
874003124|13282966
531002776|13302848
943002905|13393857
248004196|13288824
892002975|13263552
199003958|13253355
305019791|13257339
938002502|13263619
177003050|13256399
518002417|10774103
892002261|11011639
369002172|10747686
702002451|10855879
716002299|10706189
148002241|10924729
705002207|10383790
271002164|10880167
827002444|10458010
588046930|10577218
890002307|10872570
664002173|10763484
178002364|10916882
224002178|10331769
908002209|10858229
472002057|10640069
150002140|11081176
207002181|10575949
52002142|10025302
145002317|10328029
196002168|10412176
183002482|10340946
967002663|10587420
432002343|10784657
911009138|10727256
916002169|11149058
919002260|10582373
189002106|10621323
237002109|10042116
50002219|10606803
152002102|10784334
109002272|10781023
560002227|10377334
732002360|10747411
790002187|10578420
432002296|10668237
524002168|10638574
966002262|10627717
107003224|13271005
589003150|13268334
107003137|13235899
512003201|13260080
199004240|13255494
245002479|13235752
637003520|13249619
294003077|13246718
136003852|13250865
555002030|13246364
821003193|13222214
164002923|13250835
402002722|13241973
111002705|13232940
463003529|13334778
123002636|13213231
890002901|13214682
297047978|13221518
513002783|10891709
230002924|13225395
525023157|13228930
169002827|13225157
124004428|13218216
124004300|13228173
442002557|13215807
402002712|13203352
264002336|13201825
707003347|13201003
595002914|13212108
766002159|13204935
174002164|13204543
931002658|13203617
124003590|13213850
231003512|13203435
124003462|13212032
946003441|13211021
969003194|13203364
207002679|13213700
263005503|13896844
264004480|14245410
573005903|14253103
199012558|13204725
721012405|14226894
132007072|14237012
344008332|14252477
262005162|13754578
844004551|14259830
293002743|14233330
639010940|14230055
760004755|14238796
789005177|14246985
332009608|14208579
780047953|14194710
797009611|14152754
290004928|14196507
505006412|14219526
145009814|14208922
803005497|14189301
890006825|14209490
832004932|14220461
107006141|14201591
818010219|14231772
105012934|14218769
123004117|14211894
373006135|14226386
105011902|14214705
902004543|14170314
299013937|14186157
919008764|14173692
474002938|14102636
335008135|14171530
410006449|14183540
102004309|14169868
296029852|14168722
307007893|14169461
247002057|13201421
349002827|13202549
402002696|13197594
336002628|13213322
360002488|13197471
647002845|13193734
540003281|13191809
354003062|13192535
751003399|10301228
242002733|13193209
909002773|13194028
299002857|10341461
102002799|13193135
169002523|10726712
169002505|10547246
443002850|10925349
443002807|10057666
454002383|13193426
734002240|10153249
748002901|10445941
952036400|10021503
135002869|10930820
198002509|10723166
844002722|10552033
627002503|10963986
889002539|10132321
435002771|10786361
435002769|10956844
501002434|11043114
615002267|10945966
219002887|10691792
849002545|10010631
219002825|10060071
840003263|10568384
461002894|10793596
931002644|10760544
938002417|10421129
717003056|10652370
127007719|14171669
143002537|14159421
436010593|14192085
196006957|14119418
298007744|14194791
716007014|14193768
967007238|14167581
356003797|14161688
696006167|14185556
107006137|14171745
283002527|14037667
875003950|14177611
224003736|14163344
658011633|14175456
839003249|14161686
919007706|14155271
788004203|14159662
354003610|13873866
833006385|14159455
176003812|14159451
219004300|14155545
326008754|14159106
246007043|14131862
111003690|14129635
494006859|13763029
808008635|14102671
840005270|14128560
131006076|14115369
688004936|14111464
383004459|13495731
906005293|14116575
683007510|14115387
324010278|14127185
797009091|14134825
451004263|14113214
185005854|13940533
939008555|14127505
804006209|10151377
880002421|10750163
804006064|10980661
263002730|11143886
936002290|13189892
747002672|10125423
749002324|10971008
178003051|10961582
432003104|10353046
261002506|11043145
737003264|10687143
613002711|10378583
779003046|10735134
843002614|10930746
989003070|10764400
991002939|11118822
151003271|10624388
897003499|11207609
876002479|10322651
866002382|10265882
177002548|10630666
463003274|10028057
135002851|10984102
917002498|10572977
740003190|10714118
375002964|10145108
102002776|10946312
989003003|10393342
740003099|10013568
746002775|10420195
953002859|10743194
432003031|10938567
856002484|10957051
801003010|10952145
692017170|10803806
692017167|10835036
184002616|10336648
718002514|10393428
210006241|14130866
131006861|14118566
695004306|14097222
467008284|13859862
826004888|14094474
436009627|14090053
629006153|14083293
175006091|14097508
175006093|14102051
902004514|10724691
965009745|14041635
937006969|14089828
564018916|14099094
627003880|13802513
468007591|14070066
772002775|14076324
849003515|14061130
128009091|14085258
953010828|13981457
897012706|14072118
937006952|14069491
564017658|14080329
747006447|14072689
332007167|14079164
747006118|14072275
344005925|13901804
747005663|14030845
784003049|14035213
134007513|14038126
893011245|14046939
299009079|14042712
308003880|14003236
866008720|14035557
375007973|14010334
375007965|14010326
322009091|14172578
196006460|14021194
128002793|10185084
718002460|10677457
523002811|10023076
842002539|10649988
842002538|10752138
804005829|10961631
323002781|11038147
438002685|10522059
183003408|10741308
437002461|11219993
726002662|10468523
210002762|10055536
385002252|10402155
834002653|10907463
799002625|10075574
512002620|10783241
483002424|10053868
521002466|10168924
136003288|10011234
298002778|10414960
855002292|10958854
105002585|10782793
597009332|10661562
891002867|10958296
506002733|10679206
360002471|10982686
778003335|10961278
506002665|10952965
124003314|10659312
456002530|10944457
305019280|10956949
521002514|11182128
799002621|10942727
254002824|10987170
378002675|10033466
396002987|10335624
396002968|10663801
796002856|10039933
196006429|14021161
931003249|14009398
692022457|14013884
848007550|14025053
381006467|14012332
892008567|14018394
483006222|14006243
529004620|13986570
324008055|14025434
276005992|13981425
772002753|13639566
276005995|14022926
808007396|14001415
528007764|13991491
767007267|13785555
916002829|14002184
528007737|13991462
961008481|13996635
720008411|13980007
238005423|13999285
827009090|14003611
238005412|13999272
925004614|13990827
827008876|14002148
136012075|13988344
737007868|13949466
235003395|13971251
105007544|13906745
136011086|13959065
781004587|10940461
310002639|13948374
619003016|13243401
632003315|13945924
380005415|13902450
396008501|13655966
559005050|13969934
326005568|13953602
796002851|10315160
644002747|10327225
644002733|10714153
553003079|10974606
361002419|10166085
796002761|10315670
562002906|10094476
470007803|10099317
222003948|13183992
781002741|10023782
235002896|10970988
982002425|10961531
906002393|10961298
293002316|10020839
645002358|10953747
564016414|10043552
753003113|10447081
753003055|10472247
130002850|10575579
789003002|10005384
915002454|11143649
231003267|10745840
324003193|10951968
754003106|10073162
754003099|10033570
118002648|10284326
333002306|10937029
676002681|10140340
292002587|10001014
614002426|10762521
661002525|10963970
263002693|10403256
840003027|10117864
990002252|10758327
778003231|10122113
184002542|10744425
218002989|10534137
280010809|10877655
164005804|13951527
719012720|13882061
105008195|13956260
908002694|13944597
171003647|13915842
589004846|13933314
180004677|13931349
740006388|13929130
611005899|13928911
376003754|13933256
449020658|13928164
953007089|13675880
893005117|13921051
576004831|10914478
226006060|13940556
111003646|13919730
252005874|13940093
418005938|13928615
552003280|13931361
375006650|13921513
573003668|14042806
952037958|13888310
119006047|13903816
119005376|13910114
618002770|13243869
455007213|13896366
367006941|13895423
852004901|13701978
687003128|13916776
141002745|13907580
397005768|13908124
788002721|13270339
803003924|13912468
223002608|13902546
307004437|13911598
291004149|13896667
737007829|13903614
560002421|10926931
636002565|10585929
470007333|10781427
969003022|10179723
470007311|10864576
799002607|10100962
470007277|10705501
380002514|11275791
105002503|10078968
364002299|10959233
515002644|10347217
426002789|10622516
515002611|10735091
401002551|10057876
411002428|10991987
410002518|10935085
670002474|10926965
540003141|10728201
540003083|10061952
240002327|10974244
240002282|10388494
332003025|10487921
240002207|10011373
357002411|10939496
550002780|10431149
620002407|10561810
177002526|10929368
470007126|10725841
411002447|10399615
637002750|10022401
967003270|10123619
126002840|10757666
753002937|10759843
645002287|10131387
978002622|10935677
325002814|10954594
844002566|10950671
331002421|10893351
964009509|13836435
719012192|13821109
329002390|13865395
559003984|13881832
126009087|13882598
969005769|13865388
345002440|13884160
821004941|13873193
955008495|13862793
876003289|13866746
225004030|13886356
238003607|13875789
463005839|13883933
676005337|13870998
692020125|13859473
648003944|13863457
859004736|13838264
189003017|13817663
429004848|13819320
580003476|13521642
645003522|13706417
348003218|13828331
924002178|13702046
956010426|10432776
412006691|13769194
869002454|13822803
789003655|13823573
978006112|13821217
525025169|13813256
455006365|13820822
820002634|13805345
874004462|13849710
326005381|13847721
199011957|13800819
154002871|13786124
326005359|13763464
183009251|13806567
609003044|10983769
642002438|10725001
642002414|10551920
362002757|10391046
662002347|11283455
262002589|11169821
111002489|10011926
718002349|10921624
211002391|10080717
136003032|10077712
172002496|10710945
199002776|10937766
647002611|11062423
751003039|10937757
610003216|10367343
102002570|10789337
389002542|10928386
719004087|11108863
839002637|10145341
484002289|11099220
627002442|10478074
902002364|10402005
902002330|10622835
278002286|10672851
180002660|10403143
627002443|10560233
713002612|10163080
301002801|10893302
863002428|10898214
692016947|10474491
677002511|10410161
470006514|10959449
993002684|10813489
253002385|10949042
821002663|10962723
591002478|10867098
126002624|10093924
804005235|10315495
396007266|13806395
754006810|13794855
753007060|13798705
225003492|13797993
572005829|13804418
100004703|13640942
944003847|10565290
383003980|13788838
576004229|13786633
849003311|13769764
605002991|13378787
507004928|13789650
563004216|13762922
786002702|13599950
357002619|13731741
408006010|13732905
778008097|13731450
600006110|13739932
783005248|13686309
557003473|13728914
463005499|13734361
630003031|13407791
798006018|13727428
618002735|13753218
252003931|13703942
586003778|13752753
463005484|13692777
797006540|13724797
609005509|13687189
721009900|14157909
577004432|13697324
260002798|13692577
940003596|13698025
468004434|13701575
371002502|13675593
134003053|13677175
943003916|13666900
435002511|11016326
463002871|10919013
818002629|10961787
338046695|10953690
967003157|10760819
384002575|10951470
386002677|10959772
281002703|10758636
281002690|10687840
344002743|10539701
184002417|10876686
310002337|10744937
344002830|10740685
136002920|10709875
613002610|10933470
343002866|11070762
343002827|10378687
255002974|10028791
432002710|10430782
343002762|10110197
343002738|10089835
628002320|10645972
565002802|10013722
540002948|10919772
389002514|10767451
696002586|10938277
789002877|10422492
677002486|10670223
789002830|10998912
677002409|10101757
804005087|10316335
578002318|10097527
981002341|10955921
324002922|10919486
776002230|10116214
896002657|10022687
156002258|10909940
732002794|10356507
751005778|13917205
135005806|13682923
173004857|13660557
436003640|13684013
720007718|13684010
608006358|13653736
795003481|13602634
609004082|13670075
172003146|13660697
688003882|13675411
103003402|13688689
566002528|13632701
928007450|13621043
965005178|13651120
246004521|13638267
246004461|13638552
240003142|13649896
775002286|10593366
246005733|13777559
246005172|13643366
463004974|13627333
549004336|13623651
384006668|13654485
384006502|13653593
107005469|13609574
804014385|13591032
118004044|13523700
126004923|13609756
783005222|13593575
678003620|13590076
584002193|13586818
928006400|10106359
837004785|13452990
562004877|13348847
893003640|13789883
264003575|13595642
249004110|13611571
470006218|10716783
795002473|10077850
202002580|10652267
609002861|10654376
467003233|10991194
970005086|10118123
784002338|10780659
255002802|10107610
255002825|10079716
707002973|10146119
886002637|10952422
600002594|10527319
457002449|10893483
926002588|10576445
460002488|10401297
598002342|10046383
575002478|10745387
575002409|10772927
204002376|10692060
175002709|10702353
984002033|10930505
909002500|10774950
713002536|10136220
915002367|10039309
884002767|13183928
557002317|10333884
238002342|11266160
966002537|11221373
124002929|10702443
486002450|10916035
603002515|11201384
666002741|10937343
827003008|10936297
154002253|10934156
180002591|10904891
297047144|10714199
281002514|10034428
578002248|10689052
343004301|13582291
943003890|13596002
837004786|13604757
658006947|13596283
502004005|13584825
859003096|13559755
432005693|13568630
631004063|13526991
289008609|13556556
320002901|13583659
750003284|13503160
488002641|13559735
794004460|13477847
397005206|13553400
713006819|13544615
827003839|13521171
169003135|13443245
529003854|13527109
316002621|13552408
968004596|13524565
889003489|13524137
607005760|13520629
964004921|13551786
179003769|13498578
197037731|13517450
183006034|13554205
248004686|13547464
467007252|13413763
928005589|13533877
796003127|13513145
280011238|13512973
501003701|13522809
874004242|13500841
102003442|13317539
102003275|13357319
372003588|13477226
659005314|13501900
843002497|10947427
356002485|10947390
334002366|10946921
308002293|10922998
289002907|10157933
289002843|10507111
124002887|10759943
199002603|11003958
359002405|10922979
707002820|10920127
898002710|10386001
249002510|10081809
783002532|10019780
332002476|10658541
943002618|10806812
993002494|10356121
773002445|10085482
895002485|10959417
956002554|13371790
216002532|10019919
785002362|10377986
785002355|10378816
667002274|10086376
182002685|10825187
538002525|10885774
229002618|11097731
230002519|10926654
581004356|10581450
402002432|11076561
119002346|10682711
223002203|10765962
223002187|10328733
218002581|10427787
328002259|10097861
141002279|10729957
224002266|10315281
630002519|10809460
461002537|10737883
166003060|10805750
166003054|10764897
280002722|10820898
952002929|10792136
822002659|10799831
822002948|10801765
379023912|10764700
166003535|10845613
379023449|10804200
952002008|10784829
952003182|10815564
166002680|10789505
812010746|10730049
911004603|10717687
812011836|10796418
932004057|10737622
932005976|10729106
992004474|10740336
932003998|10763176
911003774|10778849
698005850|10793177
932005444|10743616
932004312|10741718
932004294|10764513
698003569|10739127
812011652|10738592
698003855|10794431
698005195|10753560
992005176|10746910
911003856|10797626
932003281|10792890
992003268|10733699
992003265|10742629
932003464|10745600
932003200|10738251
698003540|10768561
911003574|10760016
992003381|10720715
932003512|10729208
932003159|10747670
698003354|10719725
698003196|10789449
812009852|10775021
992002140|10778122
911002441|10734220
525018589|11272104
296014535|11200258
640011382|11251493
754002036|11156414
684002028|10232573
463002006|10105666
640010771|11254080
517002364|13388526
420020519|10034376
958020179|10321617
420019538|10362887
275003819|10685033
818002036|10001357
305018547|10701021
305018427|10698682
955003091|10045696
379009719|11029650
970003890|11009715
958013539|10044334
958013227|10046100
430008312|10976650
958012579|10320090
430007659|11033079
780006278|10380086
275013338|10071717
588025337|10134772
275025031|10134412
338022351|10393290
297021862|10394098
275018201|10067058
588013691|10383715
588024474|10114327
780024885|10113073
780024842|10145105
780017138|10102425
275026873|10382848
780016798|10001181
275009590|10078771
588009866|10087986
780006888|10442859
338046453|10405591
640002742|11241723
640002739|11202904
619002021|10334696
414012471|11172659
106010249|11127086
542010610|11163702
106004962|11185969
510004501|11160606
822011452|11139775
510012302|11172587
106003360|11149678
542002439|11064494
526035871|11039315
106006493|11084377
414003362|11130016
106006348|11122920
822012074|11102515
822011594|11109126
106005704|11092371
542003657|11141557
234024300|11071259
510009678|11150177
510008066|11100757
542008102|11163555
414003740|11152743
414003517|11131725
542013669|11127532
510011721|11125497
822012318|11070497
822012292|11086185
822011946|11143113
822011690|11161988
414002976|11066442
106007739|11112658
414003498|11133168
106002410|11055945
822013393|11102505
414004722|11122426
822012802|11186622
106003200|11108719
510002807|11069066
414009354|11054934
812015427|10752979
338040922|10097605
780037540|10103628
564007194|10648001
918013721|10730185
564012892|10735164
526004564|10703100
338046398|10022817
780040480|10104158
297041919|10647768
588029914|10084322
526010143|10726136
780041314|10123824
338027660|10150067
275041289|10389540
338013228|10405788
958011106|10038373
275024620|10103737
780012087|10683691
305017810|10690324
305017750|10671171
379014502|10987648
275017246|10134607
275017169|10134673
958012780|10017393
430021269|10046572
430016547|11036360
430016505|11010048
588019379|10099589
420019201|10325935
803002014|10966372
454002081|10558854
452002947|13475273
379008261|10985435
565002154|10591887
420010260|10349827
262005001|11249789
804007562|13383554
430012124|11005024
226002920|13334141
634002829|13328735
379010543|10994447
224002402|10473795
632002143|10036725
719010404|11025226
376002290|13695528
379009892|10970899
864002062|11235008
787002067|10608684
911002985|10765151
692015276|10705384
564013638|10773340
698002280|10798687
911002280|10787197
526009126|10652383
564008789|10663932
918005747|10693630
526006090|10706013
449008663|10661171
449006581|10706519
564007990|10736392
449006518|10660988
918005898|10720023
918006311|10749545
526009344|10722452
564005840|10719690
564008908|10657804
449009172|10713494
692009276|10654586
918005099|10728408
918005346|10758649
526004749|10661036
526004738|10708992
564005297|10755690
918005024|10767506
692005507|10722366
449005058|10759719
564005243|10750066
564005534|10728555
564004947|10750997
918005418|10720317
918005409|10762862
918005399|10749512
526005426|10725143
564004908|10752649
564005159|10733773
449004794|10686115
526004655|10679641
526004426|10715063
692004242|10649303
449004502|10694500
449004263|10701644
918004444|10650452
918004443|10650416
918013827|10660443
918006925|10691251
780046087|10375210
449009217|10734685
526005774|10716555
918005654|10726940
918011642|10660422
564008539|10658246
526008372|10760530
449004061|10693942
526008194|10757309
780008255|10119162
297008294|10121297
588010144|10081360
692002786|10668273
275010486|10076547
297033233|10128153
338010638|10098361
275033314|10130727
275010302|10064520
338010211|10084374
275033105|10115490
338008552|10126287
780008669|10127745
780032553|10096456
305010201|10683398
305010199|10683390
305013473|10681453
305010185|10683324
305013438|10674216
297005922|10405819
338004057|10109369
588003959|10113244
420015011|10665048
995002187|10053525
305014065|10706014
297005132|10336607
275007455|10362574
297004824|10157616
297004645|10375658
588004717|10157589
822017341|11101681
106002698|11077811
510013266|11167733
542004525|11120268
106003193|11161294
952031718|10992182
414009127|11041132
510003535|11125904
414003443|11131400
510003246|11113195
822023380|11170300
822017100|11103034
822010515|11150120
822010511|11161566
952033815|11010227
414002253|11160088
952033499|10852262
106008529|11073911
414004637|11153710
793020661|10846138
526026690|11039571
121011625|10866380
526017801|10814506
526017656|10843126
793003574|10986921
526034198|10921736
526024368|10880052
793004541|11056136
793004203|10842626
234003663|10899377
234003656|10888880
952011594|11018513
121003806|10863087
952011385|11028795
793014086|10869538
121004437|11015370
121004128|10820031
234004392|11002227
952012571|11034215
526017443|10856593
234022496|11075130
121019318|10849288
814011397|10629891
519003267|10529267
519003093|10557416
825002513|10161534
814010521|10615172
814015690|10613487
532002391|10621405
945002109|10548938
814015606|10620718
814015576|10592635
814006355|10545362
825009762|10593825
825009549|10586329
825009548|10605892
519009111|10628944
814014365|10577905
519008711|10582807
814012949|10565949
519005204|10617079
825006617|10599377
814012090|10563613
532009120|10630147
519005135|10632490
814011917|10633614
814011903|10605694
519003905|10572521
612010432|10417787
399012136|10482007
857004607|10415759
420025713|10561097
612010175|10410158
612011913|10455068
399011961|10486851
420022767|10567440
284005614|10453597
420021446|10560160
399011688|10448916
857012705|10399991
612011393|10453401
857004943|10482477
284012564|10442173
399004857|10474681
525013514|11233577
197016725|11275657
296016777|11198678
918004575|10680336
564004468|10655381
692004484|10703771
449004541|10674736
918004394|10655500
449004424|10717334
692004612|10651128
918004528|10655459
692004773|10711436
449004278|10651567
526003682|10728966
564003845|10750495
918003842|10716836
449003654|10746268
449003652|10746288
526003757|10728972
918004152|10711064
918003920|10751994
564003746|10704003
526003868|10734143
449003434|10675830
526002938|10684636
449003207|10744625
526002863|10706546
564002739|10671965
564003105|10659729
564002625|10719100
564003396|10727756
564002472|10740851
692003486|10700031
564002396|10706837
564002392|10703454
564003232|10720379
918003450|10678266
588032271|10400565
297036558|10467539
297031839|10110724
780032859|10089289
692002505|10719778
449002457|10699922
449002455|10696807
449002431|10713777
588034656|10093236
588037872|10383647
297037629|10397500
420013690|10644249
588006427|10350451
526004407|10716701
692002862|10654666
698003568|10774937
812010831|10777965
812010761|10757140
564011448|10700372
911003610|10784395
812010707|10759424
918011588|10650406
234003127|11020174
692004145|10672790
952010956|10891348
564011227|10670555
449011285|10668077
793002454|10849980
911003221|10766898
932002881|10731954
911002858|10740616
564003341|10740958
952003184|10836796
812009978|10796396
932002655|10733536
231002001|10129593
564002875|10655245
532003545|10553556
121004083|10822466
121004074|10815865
519002599|10585404
197023339|10413670
197023326|10417638
640015262|11195384
384002019|10470743
814008609|10563209
284010942|10428802
284003692|10438864
806002839|11285599
197002763|11233290
297040860|10337157
275040993|10061374
952026954|10974038
952023691|11013875
952012512|10994592
952012264|10815848
234003269|10926208
121003778|10863938
952011804|10902967
121004414|11013758
234003716|10873539
121004407|11016729
121003452|11003286
793007340|10837519
793004124|10813685
952012140|10850215
121003619|11010296
234012937|10866020
234012838|11002068
121004623|11038027
121009021|10823905
234004351|11016732
793003805|10873667
952011427|10868493
793017183|11031486
121003607|11024024
121016900|11040483
234011814|10874351
121004445|10993874
952012211|10812131
952012113|10863917
952011403|11026188
121013895|11013474
793004427|11011664
121002097|10845891
121002089|10831110
952002585|10837552
911007931|10742471
952010808|10872502
952010326|10828670
166009679|10810248
166003319|10833968
822002708|10805156
234003153|10993166
525009199|11197533
197023832|10443530
296018044|11280826
640015410|11182562
197017598|11220374
640015341|11182568
612004005|10442916
857002499|10399360
284002481|10415360
857002364|10460205
857003691|10440716
197013784|11232087
414019429|11152094
296002102|11219170
106017914|11122516
525002276|11269912
510019256|11081657
542019012|11074741
296008406|11220707
525003196|11239475
510018838|11046530
542020825|11112746
197003032|11284406
197004680|11280275
510020357|11147716
640004633|11165927
542018202|11098564
806004355|11249682
822026225|11178588
542019625|11170531
542011784|11091922
510004109|11105857
510004053|11050253
414008637|11078369
106017375|11096324
542006920|11162120
414016024|11156583
414006639|11122438
510003616|11143684
822024073|11097360
542014846|11185087
822011704|11125661
510013339|11172173
321002074|13697261
407003930|13754998
692002235|10652764
780030555|10318540
780030320|10073710
780033863|10363957
449002176|10699897
297027164|10330964
297026315|10336998
338024168|10124257
297030144|10002897
275022993|10385298
275031046|10068528
297024716|10115615
780019210|10092172
338015582|10097207
338015532|10650544
780016576|10335664
780016180|10363216
297019904|10077836
780015951|10338418
780017298|10375373
780017293|10346484
297014740|10364330
275018591|10102575
338017398|10088521
338016265|10374019
275016597|10080421
338018504|10062906
275018091|10094552
338014784|10120338
338013258|10683654
588016187|10396381
588017059|10146294
297014407|10389950
780012977|10358839
275014271|10102755
338013686|10345656
275014910|10047811
338014940|10378140
338012415|10400064
275015346|10078928
338013621|10097408
588016438|10351055
588015326|10118100
588013271|10055720
780012141|10666336
588030468|10049956
588029954|10049802
338040830|10337151
297040612|10390206
338026369|10336941
338040737|10067467
780028546|10685000
780028482|10391192
588040375|10077239
588033008|10105102
780030360|10050358
338043369|10059456
338042983|10466829
338028666|10391876
297027035|10355019
780041658|10345627
297040984|10670943
780026783|10355031
588038556|10075812
780026470|10325657
275041129|10423713
379004289|10980531
420004520|10035889
379003259|10996364
379004205|10978157
379002958|10979606
955002439|10030863
968002092|10027478
379002792|10996574
379003749|11011991
970002899|10987198
379003661|10984366
970002527|10978045
219002017|10967246
305003680|10694925
420002500|10044311
530005518|14031981
590005771|10736921
987003862|14021861
982006148|14230222
336003231|14226557
822007619|10807856
952003189|10804365
166002783|10792469
932008202|10776692
822003216|10827213
280002427|10774102
166005261|10762093
952011259|10872589
5002006|10003026
812014055|10766050
698006859|10786281
526016884|10921919
526015863|10853143
952004530|10763820
822002651|10814938
952002276|10795879
911007486|10743516
526016354|10846010
952002802|10789251
911006269|10771434
952010481|11081282
379027023|10824933
911006637|10749860
952011221|10920462
526016004|10830535
121002321|11069643
526016168|11076733
952010458|11090465
280002639|10799784
812015024|10759847
952008988|10810354
822006056|10800520
166002714|10838278
379022671|10831779
932006862|10750370
280005778|10792652
822005851|10810151
812015364|10727349
932008034|10759829
911006550|10739778
952010396|10872171
822005826|10789165
421004849|13708873
662005150|13704032
824003748|10138757
526017027|10921885
106024575|11114250
510010870|11150933
542022992|11101167
121026397|10870429
822028754|11099455
952018625|10990859
121008375|10838117
526030903|10847664
564013837|10750503
237002014|10750027
692013783|10691535
932009002|10782251
564015427|10675643
698008584|10777944
698005663|10752870
166012959|10808674
564015203|10693677
526015197|10720709
932007518|10755930
526026949|11069963
234011344|10867249
793019605|11014689
414002233|11212819
952027913|11013480
526032523|11042845
952027773|10868513
793018558|11029831
793018557|10867276
952014510|10992236
793016240|11045142
793004484|11019288
526017180|10976739
379029250|10780726
280007957|10792417
822008204|10850947
234002375|11038230
280007105|10814920
526018565|11035502
952011814|10880067
338012006|10388715
588014852|10074634
338012100|10393491
780012073|10395786
780012060|10704148
780012322|10417940
780011874|10388556
275012391|10400052
297012365|10648600
297012248|10440957
297012242|10467569
780010351|10084382
297010861|10057032
780010297|10078249
297011184|10059887
780010892|10086568
780010508|10089761
588012517|10416871
338010296|10065744
338010292|10093567
780010501|10081641
338010270|10076608
780010195|10065994
338010498|10085151
780010446|10072627
780010676|10061606
780010003|10081387
297010774|10098501
297010326|10066945
780009642|10106043
275010992|10085773
297010642|10106067
297010287|10098341
338010021|10070769
588011078|10086643
338010142|10112014
588010830|10049193
275010354|10103202
275010458|10062359
275010139|10078972
297010003|10082976
297009812|10057926
588010764|10082115
338009847|10089377
588010726|10082948
111003693|14130233
946004216|14059085
753010249|13192013
190003497|14002890
943005484|10126211
714010262|14238788
993006159|13817915
986002701|13724392
590004780|13801945
709005204|13826256
964009469|13754614
753009240|13964700
463005814|13828567
989003904|13874678
145009113|13961592
449019914|13869583
153002207|13871217
606005569|13905635
226006014|13808500
290004727|13859585
633006264|13685709
773003225|14246134
248007012|13520327
558003239|13805426
683006858|13898337
469008323|13855190
837007574|13854199
324010382|14236998
298009233|14228870
635007460|14226519
958022964|14233231
423004386|14235283
960005506|14226831
151007386|14236543
