962002143|14930-ST1
804002088|14930-ST1
698002108|14930-ST1
865002013|14930-ST1
698002111|14930-ST1
698002112|14930-ST1
698002114|14930-ST1
437002009|14930-ST1
434003694|14930-ST1
434003695|14930-ST1
596002323|14930-ST1
698002120|14930-ST1
434003697|14930-ST1
698002122|14930-ST1
698002125|14930-ST1
698002126|14930-ST1
434003698|14930-ST1
596002324|14930-ST1
602002006|14930-ST1
602002007|14930-ST1
602002008|14930-ST1
698002130|14930-ST1
698002133|14930-ST1
434003701|14930-ST1
698002135|14930-ST1
698002137|14930-ST1
602002009|14930-ST1
254002074|14930-ST1
254002091|14930-ST1
384002177|14930-ST1
854002177|14930-ST1
854002177|14930-ST1
26002007|14930-ST1
573002110|14930-ST1
573002110|14930-ST1
434003691|14930-ST1
961002250|14930-ST1
685002198|14930-ST1
535002016|14930-ST1
332002421|14930-ST1
698002139|14930-ST1
535002019|14930-ST1
698002142|10963-ST1
596002327|10963-ST1
596002328|10963-ST1
596002329|10963-ST1
632002013|10963-ST1
535002022|10963-ST1
535002023|10963-ST1
529002016|10963-ST1
698002148|10963-ST1
596002330|10963-ST1
726002148|10963-ST1
446002141|11101-ST1
581003320|10963-ST1
456002283|10963-ST1
731002194|10963-ST1
245002080|10963-ST1
445002092|10963-ST1
966002442|10963-ST1
596002331|10963-ST1
109002470|10963-ST1
602002241|10960-ST1
831173650|10960-ST1
792002008|11099-ST1
792002008|11099-ST1
792002008|11099-ST1
698002152|11099-ST1
698002154|11099-ST1
698002159|11099-ST1
698002162|11099-ST1
698002163|11099-ST1
698002163|11099-ST1
433002014|11099-ST1
433002014|11099-ST1
698002165|11099-ST1
698002166|11099-ST1
535002029|11099-ST1
434003705|11099-ST1
792002008|11099-ST1
792002008|11099-ST1
792002008|11099-ST1
535002030|11099-ST1
698002173|11099-ST1
698002173|11099-ST1
434003706|11099-ST1
698002178|11099-ST1
698002179|11099-ST1
698002182|11099-ST1
535002032|11099-ST1
669002011|11099-ST1
434003708|11099-ST1
535002035|11099-ST1
434003709|11099-ST1
434003711|11099-ST1
698002188|11099-ST1
535002036|11099-ST1
535002037|11099-ST1
434003712|11099-ST1
535002038|11099-ST1
535002040|11099-ST1
434003713|11099-ST1
434003713|11099-ST1
874002011|11099-ST1
535002012|11099-ST1
535002012|11099-ST1
180002021|11099-ST1
59002022|11099-ST1
339002028|11099-ST1
992002048|11099-ST1
937002067|11099-ST1
865002104|11099-ST1
456002137|11099-ST1
625002170|11099-ST1
698002172|11099-ST1
698002170|11099-ST1
487002238|11099-ST1
469002324|11099-ST1
968002342|11099-ST1
888002182|11099-ST1
470003578|11099-ST1
546002130|11099-ST1
988002028|11099-ST1
790002329|11099-ST1
348002335|11099-ST1
434003715|11099-ST1
794002357|11099-ST1
698002176|11099-ST1
528002233|11099-ST1
891002398|11099-ST1
212002144|11099-ST1
530002283|14930-ST1
677002074|11099-ST1
386002338|11099-ST1
559002326|11099-ST1
248002439|11099-ST1
443002466|11099-ST1
160002492|11099-ST1
217002423|11099-ST1
698002846|11099-ST1
802002549|11099-ST1
802002549|11099-ST1
643002400|11099-ST1
610002825|11099-ST1
994002326|14930-ST1
994002326|14930-ST1
163002090|11099-ST1
659002584|11099-ST1
783002166|11099-ST1
991002487|11099-ST1
319002402|11099-ST1
889002327|11099-ST1
434003707|11099-ST1
789002642|11099-ST1
747002155|11099-ST1
902002004|11099-ST1
902002004|11099-ST1
902002004|11099-ST1
902002004|11099-ST1
856002013|11099-ST1
856002013|11099-ST1
698002198|11099-ST1
535002045|11099-ST1
698002199|11099-ST1
596002334|11099-ST1
596002335|11099-ST1
596002336|11099-ST1
596002337|11099-ST1
596002338|11099-ST1
698002202|11099-ST1
698002202|11099-ST1
596002340|11099-ST1
596002341|11099-ST1
468002677|11099-ST1
698002205|11099-ST1
596002343|11099-ST1
698002206|11099-ST1
698002207|11099-ST1
698002208|11099-ST1
434003718|11099-ST1
698002211|11099-ST1
698002211|11099-ST1
434003719|11099-ST1
535002052|11099-ST1
698002217|11099-ST1
434003720|11099-ST1
535002053|11099-ST1
554002052|11099-ST1
207002171|11099-ST1
916002168|11099-ST1
698002224|11101-ST1
535002054|11101-ST1
535002055|11101-ST1
535002058|11101-ST1
698002225|11101-ST1
624002144|11101-ST1
123002322|11101-ST1
993002306|11101-ST1
596002470|14930-ST1
790002033|14930-ST1
596002429|14930-ST1
596002401|14930-ST1
270002021|14930-ST1
535002059|14930-ST1
535002060|14930-ST1
596002399|14930-ST1
602002059|14930-ST1
602002080|14930-ST1
535002061|14930-ST1
658002033|14930-ST1
596002530|14930-ST1
535002214|14930-ST1
596002471|14930-ST1
535002355|14930-ST1
535002213|14930-ST1
596002345|14930-ST1
602002194|14930-ST1
535002325|14930-ST1
602002111|14930-ST1
535002221|14930-ST1
535002212|14930-ST1
596002455|14930-ST1
596002647|14930-ST1
462002314|14930-ST1
938002124|14930-ST1
602002268|14930-ST1
608002239|14930-ST1
547081740|14930-ST1
547103296|14930-ST1
434003696|14930-ST1
434002796|14930-ST1
535002234|14930-ST1
434002789|14930-ST1
833002224|14930-ST1
599002931|14930-ST1
556002130|14930-ST1
510023158|14930-ST1
547055869|14930-ST1
596002572|14930-ST1
602002788|14930-ST1
716002428|14930-ST1
531002125|14930-ST1
831048333|14930-ST1
535002464|14930-ST1
434003154|14930-ST1
698002786|14930-ST1
602002081|14930-ST1
602002058|14930-ST1
286002396|14930-ST1
303003960|14930-ST1
968002784|14930-ST1
172002153|14930-ST1
225002613|10957-ST1
225002613|10957-ST1
225002613|10957-ST1
225002613|10957-ST1
225002613|10957-ST1
225002613|10957-ST1
225002613|10957-ST1
303003488|10957-ST1
698002422|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
748002003|10957-ST1
535002215|10957-ST1
408002003|10957-ST1
535002389|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
599002873|10957-ST1
698002646|10957-ST1
535002376|10957-ST1
698002659|10957-ST1
434002799|10957-ST1
225002376|10957-ST1
831043859|10957-ST1
270002101|10957-ST1
522002010|10957-ST1
535002224|10957-ST1
596002441|10957-ST1
792002041|10957-ST1
596002473|10957-ST1
698002457|10957-ST1
596002403|10957-ST1
225002650|10957-ST1
225002650|10957-ST1
703032611|10957-ST1
908045880|10957-ST1
602003137|10957-ST1
866002114|10957-ST1
650326977|10957-ST1
547060608|10957-ST1
743002398|10957-ST1
535002401|10957-ST1
792002059|10957-ST1
510104235|10957-ST1
596002531|10957-ST1
934002742|10957-ST1
198014100|10957-ST1
831210839|10957-ST1
624002290|10957-ST1
406003448|10957-ST1
610003117|10957-ST1
535002329|14930-ST1
225002612|14930-ST1
698002608|14930-ST1
599002869|14930-ST1
698002230|14930-ST1
944002003|14930-ST1
944002003|14930-ST1
944002003|14930-ST1
599002972|14930-ST1
599002972|14930-ST1
535002064|14930-ST1
658002148|14930-ST1
599002988|14930-ST1
434002759|14930-ST1
98002010|14930-ST1
556002150|14930-ST1
583131095|14930-ST1
201002146|14930-ST1
617002046|14930-ST1
547103746|14930-ST1
191339960|14930-ST1
191339960|14930-ST1
865002015|14930-ST1
778002324|14930-ST1
831062726|14930-ST1
547109648|14930-ST1
831207428|14930-ST1
434002850|14930-ST1
726002161|14930-ST1
823134390|14930-ST1
599002892|14930-ST1
831047139|14930-ST1
438002279|14930-ST1
289002751|14930-ST1
658002132|14930-ST1
535002421|14930-ST1
535002379|14930-ST1
535002348|14930-ST1
225002748|14930-ST1
225002748|14930-ST1
225002381|14930-ST1
698002615|14930-ST1
698002442|14930-ST1
698002685|14930-ST1
698002504|14930-ST1
535002324|14930-ST1
434002873|14930-ST1
698002621|14930-ST1
434003077|14930-ST1
535002072|14930-ST1
535002335|14930-ST1
658002117|14930-ST1
698002623|14930-ST1
434002833|14930-ST1
535002074|14930-ST1
946002036|14930-ST1
535002071|14930-ST1
434002863|14930-ST1
434002863|14930-ST1
434002863|14930-ST1
107002209|14930-ST1
307002271|14930-ST1
535002073|14930-ST1
434003724|14930-ST1
698002785|14930-ST1
535002345|14930-ST1
602002215|14930-ST1
698002265|14930-ST1
152010495|14930-ST1
434002824|14930-ST1
434002869|14930-ST1
434003364|14930-ST1
650083444|14930-ST1
351002272|14930-ST1
406003440|14930-ST1
688002349|14930-ST1
406004726|14930-ST1
781002494|14930-ST1
535002071|14930-ST1
658002022|14930-ST1
599002875|14930-ST1
698002758|14930-ST1
698002626|14930-ST1
602002013|14930-ST1
535002216|14930-ST1
698002625|14930-ST1
535002341|14930-ST1
698002610|14930-ST1
535002076|14930-ST1
406003581|14930-ST1
225002407|14930-ST1
698002420|14930-ST1
535002396|14930-ST1
535002489|14930-ST1
360002011|14930-ST1
698002679|14930-ST1
698002593|14930-ST1
698002589|14930-ST1
658002056|14930-ST1
658002019|14930-ST1
535002223|14930-ST1
82002110|14930-ST1
112002271|14930-ST1
808002142|14930-ST1
658002099|14930-ST1
225002560|14930-ST1
658002031|14930-ST1
581003366|14930-ST1
698002421|14930-ST1
434002823|14930-ST1
434002841|14930-ST1
596002438|14930-ST1
225002377|14930-ST1
790002016|14930-ST1
434002865|14930-ST1
698002471|14930-ST1
698002471|14930-ST1
698002612|14930-ST1
790002017|14930-ST1
556002014|14930-ST1
596002432|14930-ST1
556002014|14930-ST1
434003727|14930-ST1
831044355|14930-ST1
378002031|14930-ST1
905002038|14930-ST1
574002446|14930-ST1
702002048|14930-ST1
790002026|14930-ST1
790002026|14930-ST1
790002026|14930-ST1
599003037|14930-ST1
599003037|14930-ST1
599002874|14930-ST1
599002874|14930-ST1
434002837|14930-ST1
602002126|14930-ST1
658002026|14930-ST1
434003466|14930-ST1
596002350|14930-ST1
535002337|14930-ST1
747002015|14930-ST1
434003728|14930-ST1
599002877|14930-ST1
790002036|14930-ST1
602002114|14930-ST1
602002306|14930-ST1
225002618|14930-ST1
225002618|14930-ST1
434003729|14930-ST1
652002034|14930-ST1
434002814|14930-ST1
225002348|14930-ST1
225002347|14930-ST1
698002236|14930-ST1
602002255|14930-ST1
602002193|14930-ST1
225002420|14930-ST1
827002010|14930-ST1
535002082|14930-ST1
556002376|14930-ST1
434002835|14930-ST1
434003306|14930-ST1
225002412|14930-ST1
225002412|14930-ST1
596002661|14930-ST1
434003473|14930-ST1
698002476|14930-ST1
434003402|14930-ST1
434003402|14930-ST1
831045871|14930-ST1
795002093|14930-ST1
327002123|14930-ST1
831044910|14930-ST1
406003486|14930-ST1
831095233|14930-ST1
831044362|14930-ST1
831047590|14930-ST1
225002374|14930-ST1
602002063|14930-ST1
225002344|14930-ST1
658002097|14930-ST1
596002439|14930-ST1
406003465|14930-ST1
568002004|14930-ST1
804002095|14930-ST1
790002076|14930-ST1
658002060|14930-ST1
434002776|14930-ST1
658002042|14930-ST1
599002874|14930-ST1
535002334|14930-ST1
596002631|14930-ST1
698002661|14930-ST1
596002629|14930-ST1
434003296|14930-ST1
790002073|14930-ST1
434002851|14930-ST1
434003287|14930-ST1
270002072|14930-ST1
434003079|14930-ST1
434003079|14930-ST1
535002087|14930-ST1
535002246|14930-ST1
434002779|14930-ST1
406003444|14930-ST1
406003444|14930-ST1
602002736|14930-ST1
602002847|14930-ST1
698002491|14930-ST1
831044048|14930-ST1
304002149|14930-ST1
831211814|14930-ST1
790002018|14930-ST1
434002856|14930-ST1
270002100|14930-ST1
698002588|14930-ST1
225002373|14930-ST1
596002564|14930-ST1
225002411|14930-ST1
596002594|14930-ST1
596002402|14930-ST1
698002739|14930-ST1
596002605|14930-ST1
596002565|14930-ST1
270002049|14930-ST1
535002088|14930-ST1
599003033|14930-ST1
735002207|14930-ST1
150002086|14930-ST1
150002086|14930-ST1
150002086|14930-ST1
535002089|14930-ST1
698002246|14504-ST1
698002247|14504-ST1
535002092|14504-ST1
895002365|14504-ST1
826002388|14504-ST1
596002357|11084-ST1
698002248|11084-ST1
434003475|11093-ST1
297002014|11093-ST1
383002011|11093-ST1
383002011|11093-ST1
698002250|11093-ST1
535002095|11093-ST1
434003733|11093-ST1
698002256|11093-ST1
698002259|11093-ST1
698002260|11093-ST1
844002019|11093-ST1
698002264|11093-ST1
698002267|11093-ST1
698002269|11093-ST1
770002005|11093-ST1
152019120|11093-ST1
118002198|11093-ST1
450002272|11093-ST1
967002312|11093-ST1
502002255|11093-ST1
698002252|11093-ST1
535002096|11093-ST1
434003731|11093-ST1
698002270|11093-ST1
698002271|11093-ST1
444002220|11093-ST1
373002398|11093-ST1
481002152|11093-ST1
881003483|11093-ST1
698002647|11093-ST1
434003734|11093-ST1
523002455|11093-ST1
257002054|11093-ST1
434003378|11093-ST1
336002330|11093-ST1
712002328|11093-ST1
712002328|11093-ST1
535002097|11093-ST1
703003498|11093-ST1
698002272|11096-ST1
698002275|11096-ST1
201002206|11096-ST1
698002273|11096-ST1
698002273|11096-ST1
378002318|11096-ST1
798002427|11096-ST1
737002016|11096-ST1
698002278|11091-ST1
375002451|11091-ST1
407002201|14510-ST1
599002921|10027-ST1
225002598|10027-ST1
535002438|10035-ST1
698002663|10035-ST1
434003498|10035-ST1
535002442|10035-ST1
324002160|10035-ST1
524002219|10035-ST1
698002282|10134-ST1
698002283|10134-ST1
698002284|10134-ST1
698002285|10134-ST1
798002433|10134-ST1
698002287|10134-ST1
834002503|10134-ST1
535002469|10155-ST1
434003204|10155-ST1
152013597|10155-ST1
443002008|10155-ST1
152010510|10155-ST1
385015512|10155-ST1
434003203|10155-ST1
434003203|10155-ST1
435002348|10155-ST1
434003250|10199-ST1
535002102|10199-ST1
463002009|10199-ST1
535002370|10199-ST1
434003243|10199-ST1
681002624|10199-ST1
715002003|10199-ST1
225002653|10199-ST1
406002218|10201-ST1
658002095|10201-ST1
658002074|10201-ST1
434003521|10201-ST1
434003521|10201-ST1
698002290|10201-ST1
698002290|10201-ST1
698002290|10201-ST1
698002768|10201-ST1
698002768|10201-ST1
434003628|10201-ST1
658002129|10201-ST1
434003427|10201-ST1
602002371|10201-ST1
434002188|10201-ST1
385027353|10201-ST1
248002139|10201-ST1
303002426|10201-ST1
790002048|10201-ST1
385010760|10201-ST1
385010802|10201-ST1
535002411|10201-ST1
602002924|10201-ST1
583002189|10201-ST1
583005140|10201-ST1
434003076|10201-ST1
602002368|10201-ST1
658002111|10201-ST1
199002629|10201-ST1
658002150|10201-ST1
602002375|10201-ST1
865002503|10201-ST1
865002503|10201-ST1
385033287|10173-ST1
385017007|10173-ST1
547039154|10152-ST1
658002027|10148-ST1
547099214|10163-ST1
599002842|10168-ST1
596002643|10168-ST1
596002623|10168-ST1
596002639|10168-ST1
225002597|10168-ST1
225002597|10168-ST1
225002597|10168-ST1
698002698|10168-ST1
434003217|10168-ST1
596002363|10168-ST1
270002009|10168-ST1
596002589|10168-ST1
535002382|10168-ST1
596002367|10168-ST1
434003215|10168-ST1
658002118|10168-ST1
596002606|10168-ST1
602002283|10168-ST1
270002111|10168-ST1
270002122|10168-ST1
596002586|10168-ST1
790002068|10168-ST1
535002107|10168-ST1
434003593|10168-ST1
596002440|10168-ST1
535002487|10168-ST1
790002093|10168-ST1
367002013|10168-ST1
908014255|10168-ST1
599002724|10168-ST1
225002533|10168-ST1
908049276|10168-ST1
210002390|10168-ST1
349002374|10168-ST1
602002984|10168-ST1
270002117|10168-ST1
535002105|10168-ST1
762002103|10168-ST1
225002532|10168-ST1
510065973|10168-ST1
270002091|10139-ST1
596002500|10139-ST1
596002372|10139-ST1
535002303|10139-ST1
596002496|10139-ST1
698002771|10139-ST1
596002617|10139-ST1
596002632|10139-ST1
703039404|10139-ST1
582002196|10139-ST1
596002501|10139-ST1
535002110|10140-ST1
698002291|10040-ST1
535002394|10040-ST1
698002516|10040-ST1
698002292|10040-ST1
546002134|10040-ST1
510020935|10055-ST1
798002490|10040-ST1
385003492|10109-ST1
602002289|10109-ST1
602002016|10109-ST1
434002336|10109-ST1
602002153|10109-ST1
752002004|10109-ST1
752002004|10109-ST1
535002452|10109-ST1
434002335|10109-ST1
602002299|10109-ST1
602002145|10109-ST1
602002243|10109-ST1
434002340|10109-ST1
602002157|10109-ST1
434003107|10109-ST1
306002006|10109-ST1
306002006|10109-ST1
599003091|10109-ST1
434003452|10109-ST1
602002146|10109-ST1
602002155|10109-ST1
602002086|10109-ST1
270002076|10109-ST1
940002007|10109-ST1
905002261|10109-ST1
535002111|10109-ST1
680002263|10109-ST1
602002152|10109-ST1
698002799|10109-ST1
601102523|10109-ST1
270002089|10308-ST1
596002558|10308-ST1
967002023|10308-ST1
602002509|10289-ST1
406002396|10289-ST1
434002291|10289-ST1
698002549|10289-ST1
535002117|10289-ST1
225002599|10289-ST1
535002420|10289-ST1
225002147|10289-ST1
599002834|10289-ST1
225002688|10289-ST1
225002688|10289-ST1
831012301|10289-ST1
831012301|10289-ST1
602003118|10289-ST1
831252240|10289-ST1
225002139|10313-ST1
225002139|10313-ST1
385043573|10313-ST1
596002560|10313-ST1
535002293|10313-ST1
599002998|10313-ST1
596002463|10313-ST1
225002601|10313-ST1
701002513|10313-ST1
535002120|10305-ST1
535002455|10249-ST1
434002258|10243-ST1
535002122|10243-ST1
602002148|10243-ST1
535002454|10243-ST1
703019912|10243-ST1
434002174|10292-ST1
535002507|10292-ST1
698002544|10244-ST1
599002981|10244-ST1
535002123|10244-ST1
535002124|10244-ST1
599002829|10253-ST1
831012164|10253-ST1
602003117|10253-ST1
434003444|10253-ST1
599002826|10253-ST1
698002548|10253-ST1
698002531|10253-ST1
535002127|10253-ST1
535002393|10253-ST1
698002428|10253-ST1
790002065|10253-ST1
535002129|10253-ST1
698002447|10253-ST1
535002130|10253-ST1
535002130|10253-ST1
303002372|10253-ST1
698002294|10253-ST1
478002015|10253-ST1
535002131|10253-ST1
225002555|10253-ST1
535002378|10253-ST1
939002215|10253-ST1
406002250|10253-ST1
908047353|10253-ST1
497002200|10249-ST1
497002200|10249-ST1
374002008|10253-ST1
602002539|10252-ST1
587002021|10252-ST1
547036449|10252-ST1
385044382|10252-ST1
434002304|10252-ST1
804002087|10252-ST1
535002132|10252-ST1
535002134|10252-ST1
535002298|10252-ST1
535002135|10252-ST1
535002136|10252-ST1
602002292|10252-ST1
225002180|10252-ST1
535002137|10252-ST1
535002297|10252-ST1
602002286|10252-ST1
434002305|10252-ST1
535002138|10252-ST1
535002139|10252-ST1
602002940|10252-ST1
152036811|10252-ST1
