3021532594S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021532721S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC07|0|0|0|100.00|NA||||||
302153273XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021532756S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021532764S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC09|0|0|0|100.00|NA||||||
3021532799S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC07|0|0|0|100.00|NA||||||
3021532926S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021532969S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021532985S15||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021533019S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC05|0|0|0|100.00|NA||||||
3021533051S1X|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021533280S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021533418S14||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021533612S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021533671S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
302153368XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021533752S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021533965S15||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021534066S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021534139S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
302153421XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021534333S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021534422S16|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021534538S14||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021534546S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021534732S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021534783S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC05|0|0|0|100.00|NA||||||
3021535054S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021535070S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021535399S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021535437S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC05|0|0|0|100.00|NA||||||
3021535771S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021535860S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021535925S15||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021535941S1X||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021535992S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC03|0|0|0|100.00|NA||||||
3021536182S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021536263S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
302153645XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021536859S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC02|0|0|0|100.00|NA||||||
3021536999S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC03|0|0|0|100.00|NA||||||
3021537162S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021537197S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC03|0|0|0|100.00|NA||||||
3021537553S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021537669S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-MDC04|0|0|0|100.00|NA||||||
302153774XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
3021538010S13||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA||||||||||||||||||||||||||||||1STW-RVD01-ZON03|0|0|0|100.00|NA||||||
3021538029S10||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021538193S12||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021538304S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
302153872XS17||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021538894S19||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021538916S11||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021539017S18||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021539262S16||||||||||||||||||||||||||||||||||||||||||1STW-MS001|0|100.00|NA|||||||||||||||||||||||||||||||||||||||||
3021539467S18|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||1STW-RVD02-ZON05|0|0|0|100.00|NA||||||
