3185218|831017541|102540|1|0
3186963|831200294|102605|1|0
3229808|908056202|45037|1|0
3229814|406003149|42104|1|0
3240204|881002155|43198|1|0
3305095|831217731|104741|1|0
3452392|152002850|102822|1|0
3453484|703003864|102693|1|0
3785108|152009504|102787|1|0
4000395|82002104|41034|1|0
4004943|539002134|48103|1|0
4005263|602002995|46014|1|0
4005268|225002471|45034|1|0
4005270|225002315|48005|1|0
4005447|599002318|48025|1|0
4005714|772002002|46028|1|0
4013347|152016790|102849|1|0
4019332|703054880|105149|1|0
4025178|831009898|104974|1|0
4041084|434003147|43259|1|0
4066716|434003188|44249|1|0
4073831|599002267|42009|1|0
4117020|831058222|49017|1|0
4117027|602002992|102594|1|0
4196222|831036181|102601|1|0
4219827|831035868|102600|1|0
4221323|831073669|102529|1|0
4221359|703063431|102591|1|0
4237625|601026994|44098|1|0
4264063|535002432|102609|1|0
4802397|831035430|102597|1|0
5013612|754002236|42112|1|0
5037037|933002113|44233|1|0
5050843|406002866|104779|1|0
5202238|831070441|102805|1|0
5213205|152031590|41042|1|0
5354377|831030808|102569|1|0
5473747|601075636|105076|1|0
5708819|434003412|48052|1|0
5711689|406002153|43135|1|0
5815566|831075493|102573|1|0
5817992|831032673|102798|1|0
5819832|831032895|102571|1|0
5822093|908010356|102809|1|0
5823275|831014357|102766|1|0
6000069|434003287|44131|1|0
6000075|198010637|49008|1|0
6000755|853002067|44243|1|0
6007655|831005711|102616|1|0
6007705|831020880|102548|1|0
6033274|831024788|104572|1|0
6033300|831018700|102543|1|0
6038621|202002693|102587|1|0
6047092|831018541|102542|1|0
6049209|583002858|102561|1|0
6065012|804002922|102862|1|0
6066774|831006420|102618|1|0
6083610|385087588|102576|1|0
6101451|152025087|102876|1|0
6129994|119002114|102886|1|0
6134102|897002466|49028|1|0
6158572|434002603|48007|1|0
6709364|434002855|44214|1|0
6800764|385059693|102688|1|0
6801036|601032219|105133|1|0
7001878|824002308|105025|1|0
7001880|393002111|105134|1|0
7002107|908036694|104268|1|0
7018367|385042649|104418|1|0
7019720|323002019|44112|1|0
7022224|406002742|102705|1|0
7022789|831032840|102730|1|0
7026565|434003290|48089|1|0
7026695|152003212|46038|1|0
7043552|831002732|102866|1|0
7050529|152027166|102534|1|0
7066651|703005825|104816|1|0
7079142|831029903|102796|1|0
7098279|602003000|46024|1|0
7098299|703014938|43171|1|0
7098375|434002758|44241|1|0
7098393|434002837|44102|1|0
7098411|447002680|43280|1|0
7103080|434002381|45011|1|0
7117798|434002152|43264|1|0
7117832|824002413|45204|1|0
7117835|406003448|44122|1|0
7120896|434002107|43286|1|0
7305704|434002026|41043|1|0
7611627|152010265|102516|1|0
8001415|385084616|102575|1|0
8003787|434003194|48054|1|0
8007252|406003115|104708|1|0
8009039|434002498|102560|1|0
8010193|915002147|104707|1|0
8010728|831035402|104485|1|0
8010757|198030944|104812|1|0
8011646|831025698|104579|1|0
8011684|152025289|102686|1|0
8011759|434003224|46016|1|0
8011790|831037706|104538|1|0
8012181|601048720|104897|1|0
8014111|510002168|104342|1|0
8014183|171002433|104408|1|0
8014254|303002938|104736|1|0
8021751|434002766|44165|1|0
8028532|831011420|102910|1|0
8060134|152010136|102678|1|0
8061314|434002463|45040|1|0
8071171|434002479|45206|1|0
8071328|434002561|42065|1|0
8071395|599002155|45127|1|0
8071407|698002646|44242|1|0
8078887|434003257|46045|1|0
8078892|434002910|43172|1|0
8082830|303004297|102644|1|0
8111092|457002130|102536|1|0
8112365|908017982|104562|1|0
8119293|831037533|104540|1|0
8150507|152010258|104481|1|0
8153293|434002370|102535|1|0
8153324|831003692|104215|1|0
8153388|385008454|104336|1|0
8155088|385006436|104327|1|0
8158266|547016455|104568|1|0
8160520|831027469|102564|1|0
8161375|831227269|102624|1|0
8165271|385066180|104870|1|0
8174790|583079187|104820|1|0
8175486|152037444|104157|1|0
8178775|831031351|104744|1|0
8179147|908046486|102533|1|0
8180328|583002331|102523|1|0
8180527|385043437|104415|1|0
8182368|831018389|104570|1|0
8184721|831070839|104479|1|0
8185130|152036009|104907|1|0
8185267|897002493|102531|1|0
8186585|831008604|102808|1|0
8186619|510064273|104229|1|0
8186628|831024672|104567|1|0
8186635|583003559|104726|1|0
8186639|831019714|104583|1|0
8186644|831017510|102538|1|0
8186981|385043384|104407|1|0
8187075|831029768|102565|1|0
8192546|703002444|104412|1|0
8193536|703032444|104478|1|0
8194226|510017800|104896|1|0
8195189|385071561|104864|1|0
8195205|231002305|104770|1|0
8195579|703021704|104722|1|0
8195659|147002243|104905|1|0
8195791|583078789|104619|1|0
8196939|385064222|104872|1|0
8197561|547060351|104621|1|0
8199344|831018783|104578|1|0
8358855|406004510|42013|1|0
8358863|198043369|46066|1|0
8359220|714002266|102527|1|0
8376439|456002236|102871|1|0
8393164|434002619|48145|1|0
8471429|406003274|104701|1|0
8472218|703046903|104769|1|0
8543944|385057585|104863|1|0
9000896|831007945|104152|1|0
9001056|202002680|102592|1|0
9003844|831047795|104307|1|0
9004831|152008602|104305|1|0
9006290|385043750|104422|1|0
9006655|524002140|104297|1|0
9006688|385022490|104346|1|0
9007123|602002228|43291|1|0
9007415|385043144|104969|1|0
9007553|703038012|104284|1|0
9008586|385080202|104909|1|0
9009139|703032356|104775|1|0
9011469|583078548|104895|1|0
9014601|703050007|104316|1|0
9016006|831237695|104874|1|0
9016227|583002155|43272|1|0
9016635|547065524|104334|1|0
9016649|831068823|104296|1|0
9016763|385026115|104337|1|0
9017479|692002472|104860|1|0
9017940|547090723|104539|1|0
9018623|598028946|104833|1|0
9018628|831197430|104705|1|0
9019422|610002546|105016|1|0
9022152|650131278|104411|1|0
9029309|522002179|102581|1|0
9033233|831023716|105088|1|0
9033647|831005175|102614|1|0
9033661|703004823|104231|1|0
9047717|694002186|104903|1|0
9047718|834002290|104904|1|0
9053029|583078626|102525|1|0
9053556|147002253|104554|1|0
9053580|831017321|102537|1|0
9054178|799002269|104266|1|0
9054180|185002133|104265|1|0
9054635|303003120|104718|1|0
9054702|257002089|104911|1|0
9054775|831018662|104576|1|0
9054849|152018736|43263|1|0
9054891|897002525|104482|1|0
9056677|532002142|104866|1|0
9056699|862002212|104901|1|0
9056702|396002409|104899|1|0
9056703|516002205|104900|1|0
9056712|831024511|104557|1|0
9056795|703034599|104543|1|0
9061871|831094426|104287|1|0
9067369|152031615|104160|1|0
9076311|610002552|104869|1|0
9077270|434002142|43134|1|0
9077791|385095450|104906|1|0
9084783|831018690|104565|1|0
9097675|148063919|102513|1|0
9100862|831017323|102655|1|0
9102977|831002675|102784|1|0
9104289|831016559|102653|1|0
9105079|703046163|104153|1|0
9106451|385003130|102803|1|0
9116834|236002237|102864|1|0
9121173|583115763|104822|1|0
9121174|703071333|104819|1|0
9127374|831057978|104828|1|0
9144624|831033023|104723|1|0
9151000|547050958|105010|1|0
9151021|385068105|104852|1|0
9151525|385013765|105007|1|0
9155343|434003246|46068|1|0
9156883|804002066|102812|1|0
9156886|601050806|104324|1|0
9156894|152017153|104575|1|0
9156896|406003234|42044|1|0
9156908|831080702|104275|1|0
9156911|535002389|44147|1|0
9156923|152027326|43274|1|0
9156925|385026044|102759|1|0
9164777|406002957|104693|1|0
9175597|434002083|41020|1|0
9175603|406004529|49030|1|0
9179349|173002234|105094|1|0
9179352|601119299|104967|1|0
9183518|831058002|102700|1|0
9198574|703019372|102595|1|0
9200583|831169723|105096|1|0
9207686|831005226|41062|1|0
9210595|831026069|102712|1|0
9212084|599002754|48126|1|0
9217031|583003309|102647|1|0
9217035|703002442|104420|1|0
9217043|556002174|104300|1|0
9217968|599002304|48029|1|0
9218622|124002131|45151|1|0
9218627|152033346|105067|1|0
9218630|434003405|43283|1|0
9220228|881002387|45049|1|0
9221702|269002024|48053|1|0
9222055|442002101|42099|1|0
9223543|881003204|45104|1|0
9229896|225002090|43269|1|0
9233726|225002325|48027|1|0
9243873|881002564|42042|1|0
9244133|583053592|105000|1|0
9261754|225002568|46053|1|0
9330536|152031906|102789|1|0
9901576|201002155|44151|1|0
10005340|831019944|102546|1|0
10005671|152016809|102608|1|0
10015162|191235491|105086|1|0
10017738|385089873|102747|1|0
10024825|831017271|102654|1|0
10037870|831008719|102622|1|0
10049581|831055679|102800|1|0
10050935|225002590|43288|1|0
10051732|703031739|102526|1|0
10052351|225002327|48048|1|0
10055289|583046960|44137|1|0
10057052|406004580|43292|1|0
10057053|225002560|44129|1|0
10057393|831032945|102838|1|0
10057976|152026400|102877|1|0
10060464|385088151|102855|1|0
10078836|434003198|48040|1|0
10119713|406003329|48135|1|0
10193393|799002302|102794|1|0
10194030|831055954|102801|1|0
11004840|152010508|102517|1|0
11017753|434002435|45193|1|0
11031726|831030614|102567|1|0
11059392|434002676|48055|1|0
11061533|999002103|44229|1|0
11065515|881003439|48044|1|0
11066431|881003500|42035|1|0
11079807|434002458|45086|1|0
11089367|831024863|102875|1|0
11091170|434002890|43212|1|0
11094368|698002770|102590|1|0
11098575|385096758|102579|1|0
11124381|225002331|48021|1|0
11124388|406002594|45030|1|0
11124401|434002833|44128|1|0
11146835|225002330|48001|1|0
11148901|434003400|41027|1|0
11525414|152025024|102556|1|0
12001691|385096008|102578|1|0
12004493|831030734|102723|1|0
12018113|434002132|43138|1|0
12022699|434002082|41015|1|0
12054619|831012990|102863|1|0
12060336|434002500|42024|1|0
40002971|499002094|44100|1|0
81021933|434002814|44033|1|0
81800459|191124002|104154|1|0
87552181|406002182|43200|1|0
89821317|434002919|43155|1|0
89821347|599002151|45199|1|0
90000483|602002654|48130|1|0
90004940|434002173|47006|1|0
90223503|434002529|42041|1|0
90501197|434003120|44024|1|0
90753221|434002477|45196|1|0
91000788|599002661|45159|1|0
91001601|635002012|44056|1|0
91228802|225002566|47015|1|0
92000418|434002756|44047|1|0
92002057|225002385|44073|1|0
92002070|599002198|45091|1|0
92016260|599002014|41009|1|0
92551571|434003220|46001|1|0
93000086|434002258|47013|1|0
93000515|434003215|46013|1|0
93001280|602002795|44053|1|0
93001400|406003533|44057|1|0
93765437|434002816|44141|1|0
94000227|434002790|44022|1|0
94000259|392002002|44006|1|0
94000566|225002376|44209|1|0
94000707|434003247|46075|1|0
94000847|434002492|47004|1|0
94000994|434002777|44142|1|0
94001753|434002874|44013|1|0
94033255|434002044|41007|1|0
94034413|434002456|45092|1|0
95000084|434003288|45101|1|0
95000247|607002006|44058|1|0
95000801|434002908|43158|1|0
95001152|434002866|44064|1|0
95001214|406004626|43129|1|0
95025128|434003281|42025|1|0
95508371|434002161|43294|1|0
96001291|434003324|48036|1|0
96001341|583026128|43160|1|0
96001423|303003915|48045|1|0
96001478|434002483|45008|1|0
96001911|406003464|44081|1|0
96001926|434003387|44002|1|0
96001956|434002827|44063|1|0
96002193|225002373|44026|1|0
96002207|434002670|48134|1|0
96002219|525002002|45072|1|0
96002230|434003136|44007|1|0
96002348|406003536|44065|1|0
96002364|434002851|44075|1|0
96002400|599002504|43148|1|0
96002496|434003126|43162|1|0
96002571|434002720|44152|1|0
96003880|434002445|45084|1|0
96091851|434002819|44121|1|0
96128183|434002275|47019|1|0
96133959|225002228|45041|1|0
96146264|434003104|44145|1|0
96146459|599002238|42028|1|0
96146493|406004559|43163|1|0
96146495|434002917|43164|1|0
96152005|434002786|44027|1|0
96162851|303004236|45140|1|0
96165820|831038489|48129|1|0
96171206|434003132|42072|1|0
96178402|406003769|43165|1|0
96181056|406003805|43166|1|0
96196393|434003180|45067|1|0
96201621|434002834|44095|1|0
96211046|434002867|44099|1|0
96211050|406003500|44090|1|0
96525087|831045963|102528|1|0
96526293|434003270|48032|1|0
96526344|434002027|41021|1|0
96533073|434002742|44096|1|0
97000133|434003072|45095|1|0
97000157|818002011|44204|1|0
97000220|434003148|44087|1|0
97000503|434002634|48131|1|0
97000515|406004105|42002|1|0
97000657|434003106|48004|1|0
97000676|406003465|44021|1|0
97000687|434002829|44059|1|0
97001317|434002802|44016|1|0
97001326|640002007|44045|1|0
97001503|406003506|44005|1|0
97001509|225002480|45179|1|0
97002063|417002116|45105|1|0
97002162|434002193|46023|1|0
97002178|434002578|48121|1|0
97002321|434002469|45201|1|0
97002506|596002077|41059|1|0
97005837|434003197|47018|1|0
97012993|225002498|45137|1|0
97014893|225002261|42063|1|0
97032886|636002005|46027|1|0
97033969|225002291|42066|1|0
97229079|881002575|42124|1|0
97229319|434002850|44118|1|0
97229797|518002166|44124|1|0
97232786|406004048|42048|1|0
97279202|547082992|42049|1|0
97287286|434002265|47030|1|0
97294361|547060608|44086|1|0
97301120|434002129|43141|1|0
97330618|602002848|44094|1|0
97355958|969002020|41012|1|0
97356040|434002104|43249|1|0
97357612|434003297|41037|1|0
97386524|434002260|47016|1|0
97387109|831199271|102530|1|0
97395585|908067707|43128|1|0
97395588|831232714|43251|1|0
97439381|831057380|102699|1|0
97444373|434002620|48050|1|0
97538977|602002105|43169|1|0
97571154|225002249|45052|1|0
97571161|434002110|43146|1|0
98000170|225002364|44017|1|0
98000650|434002629|48014|1|0
98000654|434002717|48056|1|0
98031480|831184339|102623|1|0
98803760|121387486|46031|1|0
98809382|434002111|43256|1|0
98809392|434003332|43142|1|0
98813181|434002391|45024|1|0
98813280|535002355|102788|1|0
98820147|434002195|46079|1|0
99000003|547025171|44236|1|0
99000341|434002770|44208|1|0
99000429|406004558|43173|1|0
99000448|406003479|44238|1|0
99006454|152020405|41026|1|0
99006848|596002291|43174|1|0
99008146|969002866|41035|1|0
99034352|406004129|41051|1|0
99500201|434003417|45158|1|0
99804377|225002163|47008|1|0
99804719|434002134|43246|1|0
99807101|434003069|41023|1|0
99808603|225002172|47007|1|0
99808698|406003739|102807|1|0
99818464|547054301|48030|1|0
99824124|406003034|42004|1|0
99824153|201002151|44117|1|0
99824188|881002581|42069|1|0
99824189|406004033|43252|1|0
99824230|434002267|47005|1|0
900010120|434003398|48123|1|0
930014181|602002766|44246|1|0
945000730|599002706|46074|1|0
970006790|434002731|44114|1|0
973225441|242002029|48019|1|0
975000149|599002642|44062|1|0
6412061813|225002219|45197|1|0
000000005X|225002213|45162|1|0
00012593A |225002571|43265|1|0
00040301A |881002407|45032|1|0
00048686A |434002914|43150|1|0
00064482B |522002033|41054|1|0
01000264A |225002319|48020|1|0
01812796A |434002522|42116|1|0
02HB02337|152028077|102825|1|0
02W030506 |908003259|43152|1|0
03004741A |434003330|44136|1|0
04073833A |434003436|48095|1|0
04200719A |434003314|45142|1|0
06071805C |599002071|47017|1|0
06098118A |535002385|44119|1|0
07120780A |434002602|48138|1|0
07LU118128|831036834|102551|1|0
08064709A |434003133|42022|1|0
08066259A |406003446|44161|1|0
08LU147682|703062916|104480|1|0
08QL00977A|434003212|46057|1|0
09LU011357|596002090|41047|1|0
09LU054179|226002293|104264|1|0
09LU11513|385093698|104893|1|0
09XF269302|599003117|47010|1|0
10066862A |406003005|42012|1|0
11BU105364|152025071|102685|1|0
11BU109611|583078444|41060|1|0
11HX065499|434003349|43167|1|0
11JB030150|198018345|43295|1|0
11JC130515|602003113|47021|1|0
11JC149479|152034597|42126|1|0
11KE148911|434002684|48074|1|0
11LU031357|831019927|102545|1|0
11XF130359|434002773|44088|1|0
11XF146848A |434003303|44055|1|0
11XH065354|881003285|43266|1|0
11XH151886|434002782|44020|1|0
11XL065204|434002665|48070|1|0
11XL145802|599002154|45093|1|0
12bu033135|152032094|102887|1|0
12BU048308|385042869|102859|1|0
12BU076272|831212976|102884|1|0
12BU087795|831002048|102612|1|0
12FX114994|583022003|45207|1|0
12HX022121|434003260|42056|1|0
12JB023395|908048276|49027|1|0
12KC018067|434003438|42037|1|0
12KC018078|434003346|42131|1|0
12KC022669|881002024|43290|1|0
12KC061389|698002735|41028|1|0
12KC061447|198027465|41031|1|0
12KC061459|152009247|41056|1|0
12KC122570|434002032|41039|1|0
12KD027220|434002140|43297|1|0
12KD057868|553002082|42021|1|0
12KE007411|599002813|43254|1|0
12KE007413|434003259|42033|1|0
12KE060326|583099828|44000|1|0
12KE075463|453002014|44149|1|0
12LU001809|831009324|102867|1|0
12LU004183|447002137|102580|1|0
12LU014146|406004047|102689|1|0
12LU014959|583025666|102865|1|0
12LU019094|831019840|102544|1|0
12LU019159|198022171|102858|1|0
12ma251396|831027000|102714|1|0
12XF012510A |434002899|43170|1|0
12XF115002|225002280|42039|1|0
12XH014107|406004768|48031|1|0
12XH057597|225002326|48037|1|0
12XH057602|225002230|45010|1|0
13BU007155|295002122|104859|1|0
13BU065219|385049426|102860|1|0
13bu069254|453002137|104053|1|0
13JB056714|698002694|42014|1|0
13KC038329|703019473|46033|1|0
13KC038394|583075249|48010|1|0
13KC108933|510024913|46004|1|0
13KD039981|434003285|41014|1|0
13KD112665|434002856|44092|1|0
13KE078196|804002937|42040|1|0
13KE097934|406004628|42059|1|0
13KE131207|434002873|44103|1|0
13KE131216|434003418|44218|1|0
13KE131217|434003427|46072|1|0
13ma226977|908003183|102814|1|0
13XF027236|434003429|44031|1|0
13XF036085|596002225|43156|1|0
13XF072422|410002005|104989|1|0
13XH027337|225002272|42030|1|0
13XH027338|599002928|44228|1|0
13XH088294|152003203|46011|1|0
13XH109622|434003310|44115|1|0
14BU013288|831172562|104095|1|0
14BU045511|831003049|102785|1|0
14BU045512|831103365|102775|1|0
14bu077070|831134495|102776|1|0
14BU077094|152008934|104036|1|0
14BU077095|831146260|102778|1|0
14bu077096|831140260|102777|1|0
14bu084502|385054618|102878|1|0
14bu085250|560002020|102768|1|0
14bu085251|703008017|102926|1|0
14BU090098|831234608|104037|1|0
14bu090634|583003726|104047|1|0
14bu091625|831012827|102633|1|0
14bu091626|831038656|102773|1|0
14bu093421|831055147|104098|1|0
14BU097763|583035096|102629|1|0
14JB021664|385017498|102767|1|0
14jb047256|831039687|102774|1|0
14JB055655|703069253|104031|1|0
14jb057111|355002004|102848|1|0
14jb065975|640115604|102906|1|0
14JB066069|831054713|104131|1|0
14JB066078|831025933|102711|1|0
14JB066112|385058659|102830|1|0
14JB066114|703003913|102694|1|0
14JB066119|152025057|102823|1|0
14JB066124|547121760|102934|1|0
14jb066192|831030102|104009|1|0
14JB066223|831022941|103998|1|0
14JB066505|406003142|102708|1|0
14kc138101|547016771|102850|1|0
14KD026787|152017710|104038|1|0
14kd026798|881003495|102703|1|0
14KD030315|198034603|104133|1|0
14KE091951|831038616|104150|1|0
14KE136864|583078960|104075|1|0
14KE137793|385059706|104032|1|0
14KE137824|406002743|104077|1|0
14M242200|831036505|102771|1|0
14m344001|831012299|102922|1|0
14ma008487|385040134|104056|1|0
14ma036279|831027210|102834|1|0
14ma188904|831027211|102835|1|0
14MA211825|831076984|104068|1|0
14MA211826|385038497|104061|1|0
14MA211828|385038043|104062|1|0
14MA212389|831019121|104002|1|0
14MA212391|831022950|102819|1|0
14MA212392|703032354|102891|1|0
14MA212475|831032081|102729|1|0
14MA212476|831031501|102836|1|0
14MA212477|703003925|102882|1|0
14MA212478|152035394|102826|1|0
14MA212499|385019251|102916|1|0
14MA212500|385019448|102917|1|0
14MA212501|385018836|102847|1|0
14MA212502|908014161|102911|1|0
14MA212503|385090513|102903|1|0
14ma217596|601004347|104146|1|0
14ma218305|831025820|102833|1|0
14ma220082|831037857|102669|1|0
14MA223159|831033162|102839|1|0
14MA223160|831031982|102728|1|0
14MA223172|385084694|102743|1|0
14MA223173|831033307|102733|1|0
14ma233274|831033816|102735|1|0
14XF013215|875002271|44222|1|0
15bu009511|831229716|102675|1|0
15bu009512|831037813|102821|1|0
15BU009551|583105011|102630|1|0
15bu011742|831211538|102930|1|0
15BU015974|385034683|102760|1|0
15BU015975|385022575|102758|1|0
15BU015976|385047409|102920|1|0
15BU015977|385028835|102918|1|0
15bu015999|385022121|102757|1|0
15bu016000|385009102|102754|1|0
15bu016001|385086989|102745|1|0
15bu016003|831138862|102928|1|0
15BU016699|198014819|104122|1|0
15BU019089|831024412|102667|1|0
15bu019091|547011255|102646|1|0
15BU019094|152025016|102683|1|0
15BU019095|385026994|102627|1|0
15BU019096|385022427|102626|1|0
15BU019097|831206699|102635|1|0
15BU019098|303002762|102643|1|0
15bu019130|601070864|102890|1|0
15bu019131|831027918|102717|1|0
15bu019132|831082431|102672|1|0
15bu019133|831033617|102734|1|0
15bu019182|831143551|104074|1|0
15BU019205|831022195|102666|1|0
15BU019210|583126932|104003|1|0
15bu019212|831190418|104110|1|0
15bu019314|152025579|102639|1|0
15bu019315|831031347|102725|1|0
15bu019316|601073116|102648|1|0
15bu019317|406003038|102707|1|0
15bu019334|406003256|102709|1|0
15bu019335|831002106|102782|1|0
15bu019336|831027380|102715|1|0
15bu019337|831002661|102783|1|0
15bu020223|831141815|102936|1|0
15bu022494|121508197|102898|1|0
15bu025236|831025970|102892|1|0
15bu025426|908048241|102704|1|0
15bu025428|831019498|102659|1|0
15bu025429|831077517|102895|1|0
15BU025430|152010929|102679|1|0
15bu027010|510051461|102817|1|0
15BU027011|406004330|102645|1|0
15BU027012|908047675|102842|1|0
15bu027014|703018602|102695|1|0
15bu027023|581002788|102889|1|0
15bu027024|202002713|102641|1|0
15bu031450|152016948|102899|1|0
15bu031451|385082914|102741|1|0
15bu031522|385041629|102764|1|0
15bu031524|121031019|102913|1|0
15bu031525|908064175|102638|1|0
15bu031526|385037862|102762|1|0
15bu031548|385089037|102902|1|0
15bu031549|385088191|102746|1|0
15bu031550|152016949|102900|1|0
15bu031551|740002153|102908|1|0
15bu031698|385018549|102915|1|0
15bu031699|385035743|102761|1|0
15BU031701|385044577|102919|1|0
15bu032652|831195469|102673|1|0
15bu032653|510079916|102933|1|0
15bu032654|831016387|102652|1|0
15bu032655|583002459|102872|1|0
15bu032656|831042919|102670|1|0
15bu032717|831056347|102698|1|0
15bu032718|583016413|102691|1|0
15bu032719|831247790|102676|1|0
15bu032720|583018287|102692|1|0
15bu032870|831234033|102702|1|0
15BU033590|831055145|104099|1|0
15BU034253|510095174|102628|1|0
15bu034254|831095528|102634|1|0
15bu034256|636002083|102632|1|0
15bu038692|831117715|104010|1|0
15BU038695|152013446|102680|1|0
15BU038696|831021133|102665|1|0
15BU038699|831018488|102657|1|0
15BU038700|831031324|102724|1|0
15BU038701|831076859|102701|1|0
15bu038742|191160320|102640|1|0
15BU038774|219002099|104094|1|0
15BU038775|831238357|104033|1|0
15BU038799|385085334|102744|1|0
15BU038800|831031662|102727|1|0
15BU038801|385014246|104064|1|0
15BU046718|831018872|103990|1|0
15BU047703|385036091|104058|1|0
15BU047704|385018425|104066|1|0
15BU047706|601108566|104055|1|0
15BU047707|831196652|103992|1|0
15BU047708|602002083|104080|1|0
15BU047709|385024599|104028|1|0
15BU047711|831036712|104147|1|0
15BU047733|831067881|104102|1|0
15BU047734|385012196|104026|1|0
15BU047735|385084104|104084|1|0
15BU047757|831066398|104082|1|0
15BU047758|385054184|102827|1|0
15BU047761|152017707|104044|1|0
15BU048450|385018421|104065|1|0
15BU048467|831066722|102737|1|0
15BU048468|510050749|102921|1|0
15BU048469|831032854|102731|1|0
15BU048470|385080345|102740|1|0
15BU048471|510093008|102888|1|0
15BU051912|583012354|104048|1|0
15BU053903|385054303|104045|1|0
