10026648|ACTARIS|728|VISUAL|2015-07-29|0|||P
10026648|ACTARIS|770|VISUAL|2016-01-12|0|||P
10026648|ACTARIS|845|VISUAL|2016-07-27|0|||P
10044150|ACTARIS|0|VISUAL|2010-11-08|0|||I
10044150|ACTARIS|82|VISUAL|2015-04-15|0|||P
10044150|ACTARIS|93|VISUAL|2015-10-19|0|||P
10044150|ACTARIS|107|VISUAL|2016-04-15|0|||P
10044150|ACTARIS|120|VISUAL|2016-10-11|0|||P
10044271|ACTARIS|0|VISUAL|2010-04-01|0|||I
10044271|ACTARIS|612|VISUAL|2015-02-10|0|||P
10044271|ACTARIS|756|VISUAL|2015-08-04|0|||P
10044271|ACTARIS|866|VISUAL|2016-02-01|0|||P
10044271|ACTARIS|989|VISUAL|2016-08-04|0|||P
10044275|ACTARIS|0|VISUAL|2010-04-01|0|||I
10044275|ACTARIS|431|VISUAL|2015-02-10|0|||P
10044275|ACTARIS|455|VISUAL|2015-08-04|0|||P
10044275|ACTARIS|480|VISUAL|2016-02-01|0|||P
10044275|ACTARIS|508|VISUAL|2016-08-04|0|||P
10054104|ACTARIS|0|VISUAL|2010-06-30|0|||I
10054104|ACTARIS|1067|VISUAL|2015-01-16|0|||P
10054104|ACTARIS|1204|VISUAL|2015-07-29|0|||P
10054104|ACTARIS|1316|VISUAL|2016-01-26|0|||P
10054104|ACTARIS|1431|VISUAL|2016-07-08|0|||P
10055268|ACTARIS|0|VISUAL|2010-10-01|0|||I
10055268|ACTARIS|25074|VISUAL|2015-05-15|0|||P
10055268|ACTARIS|31272|VISUAL|2016-05-31|0|||P
10058623|ACTARIS|0|VISUAL|2010-11-13|0|||I
10058623|ACTARIS|4154|VISUAL|2014-11-20|0|||P
10058623|ACTARIS|4315|VISUAL|2015-02-10|0|||P
10058623|ACTARIS|4480|VISUAL|2015-05-09|0|||P
10058623|ACTARIS|4627|VISUAL|2015-08-24|0|||P
10058623|ACTARIS|4782|VISUAL|2015-11-12|0|||P
10058623|ACTARIS|4975|VISUAL|2016-02-18|0|||P
10058623|ACTARIS|5144|VISUAL|2016-05-10|0|||P
10058623|ACTARIS|5308|VISUAL|2016-08-02|0|||P
10063431|ACTARIS|0|VISUAL|2010-09-27|0|||I
10063431|ACTARIS|176|CUSTOMER|2015-05-11|0|||P
10063431|ACTARIS|180|VISUAL|2015-10-06|0|||P
10063431|ACTARIS|184|VISUAL|2016-04-08|0|||P
10063431|ACTARIS|187|VISUAL|2016-10-06|0|||P
10067873|ACTARIS|0|VISUAL|2010-11-30|0|||I
10067873|ACTARIS|0|VISUAL|2015-01-05|0|||P
10067873|ACTARIS|0|VISUAL|2015-07-20|0|||P
10067873|ACTARIS|0|VISUAL|2016-01-08|0|||P
10067873|ACTARIS|0|VISUAL|2016-07-08|0|||P
10068147|ACTARIS|0|VISUAL|2010-11-15|0|||I
10068147|ACTARIS|49|CUSTOMER|2014-12-09|0|||P
10068147|ACTARIS|49|VISUAL|2015-01-16|0|||P
10068147|ACTARIS|52|VISUAL|2015-07-09|0|||P
10068147|ACTARIS|55|VISUAL|2016-01-15|0|||P
10068147|ACTARIS|61|VISUAL|2016-07-22|0|||P
10068619|ACTARIS|0|VISUAL|2010-10-27|0|||I
10068619|ACTARIS|969|VISUAL|2015-04-27|0|||P
10068619|ACTARIS|1056|VISUAL|2015-10-15|0|||P
10068619|ACTARIS|1165|VISUAL|2016-04-30|0|||P
10068619|ACTARIS|1294|VISUAL|2016-10-20|0|||P
10069562|ACTARIS|0|VISUAL|2010-10-29|0|||I
10069562|ACTARIS|93|VISUAL|2015-02-20|0|||P
10069562|ACTARIS|116|VISUAL|2016-02-23|0|||P
10069562|ACTARIS|126|VISUAL|2016-08-19|0|||P
10072247|ACTARIS|0|VISUAL|2010-09-24|0|||I
10072247|ACTARIS|899|VISUAL|2015-04-09|0|||P
10072247|ACTARIS|1072|VISUAL|2015-10-13|0|||P
10072247|ACTARIS|1207|VISUAL|2016-04-06|0|||P
10072247|ACTARIS|1347|VISUAL|2016-10-10|0|||P
10072561|ACTARIS|0|VISUAL|2010-10-07|0|||I
10072561|ACTARIS|286|VISUAL|2014-12-04|0|||P
10072561|ACTARIS|296|VISUAL|2015-06-09|0|||P
10072561|ACTARIS|304|VISUAL|2015-12-03|0|||P
10072561|ACTARIS|306|VISUAL|2016-06-20|0|||P
10073899|ACTARIS|0|VISUAL|2010-09-07|0|||I
10073899|ACTARIS|133|VISUAL|2014-12-11|0|||P
10073899|ACTARIS|147|VISUAL|2015-06-09|0|||P
10075526|ACTARIS|0|VISUAL|2010-09-22|0|||I
10075526|ACTARIS|15|VISUAL|2016-02-23|0|||P
10075526|ACTARIS|20|VISUAL|2016-08-05|0|||P
10078876|ACTARIS|0|VISUAL|2010-10-19|0|||I
10078876|ACTARIS|172|VISUAL|2014-12-11|0|||P
10078876|ACTARIS|203|VISUAL|2015-06-03|0|||P
10078876|ACTARIS|239|VISUAL|2015-12-02|0|||P
10078876|ACTARIS|270|VISUAL|2016-06-01|0|||P
10079753|ACTARIS|0|VISUAL|2010-09-15|0|||I
10079753|ACTARIS|1015|VISUAL|2015-02-03|0|||P
10079753|ACTARIS|1100|VISUAL|2016-02-01|0|||P
10079753|ACTARIS|1146|VISUAL|2016-08-03|0|||P
10080321|ACTARIS|0|VISUAL|2010-12-10|0|||I
10080321|ACTARIS|34|VISUAL|2014-11-21|0|||P
10080321|ACTARIS|37|VISUAL|2015-05-07|0|||P
10080321|ACTARIS|38|VISUAL|2015-11-25|0|||P
10080321|ACTARIS|39|VISUAL|2016-05-26|0|||P
10080387|ACTARIS|0|VISUAL|2010-11-29|0|||I
10080387|ACTARIS|217|VISUAL|2014-12-16|0|||P
10080387|ACTARIS|240|VISUAL|2015-06-12|0|||P
10080387|ACTARIS|276|VISUAL|2015-12-11|0|||P
10080387|ACTARIS|299|VISUAL|2016-06-15|0|||P
10081623|ACTARIS|0|VISUAL|2010-10-15|0|||I
10081623|ACTARIS|4|VISUAL|2015-02-03|0|||P
10081623|ACTARIS|5|ESTIMATED|2015-07-17|0|MI|0|P
10081623|ACTARIS|5|VISUAL|2015-08-05|0|||P
10081623|ACTARIS|7|VISUAL|2016-02-01|0|||P
10081623|ACTARIS|18|VISUAL|2016-08-03|0|||P
10084671|ACTARIS|0|VISUAL|2010-11-02|0|||I
10084671|ACTARIS|20|VISUAL|2014-11-25|0|||P
10084671|ACTARIS|24|VISUAL|2015-05-27|0|||P
10084671|ACTARIS|27|VISUAL|2015-11-24|0|||P
10084671|ACTARIS|35|VISUAL|2016-05-31|0|||P
10084864|ACTARIS|7|VISUAL|2011-07-18|0|||I
10084864|ACTARIS|115|VISUAL|2014-12-06|0|||P
10084864|ACTARIS|119|VISUAL|2015-06-17|0|||P
10084864|ACTARIS|125|VISUAL|2015-12-03|0|||P
10084864|ACTARIS|128|VISUAL|2016-06-16|0|||P
10084940|ACTARIS|0|VISUAL|2010-12-01|0|||I
10084940|ACTARIS|173|VISUAL|2014-12-03|0|||P
10084940|ACTARIS|182|VISUAL|2015-06-10|0|||P
10084940|ACTARIS|214|VISUAL|2015-12-07|0|||P
10084940|ACTARIS|242|VISUAL|2016-06-09|0|||P
10084956|ACTARIS|0|VISUAL|2010-11-23|0|||I
10084956|ACTARIS|167|VISUAL|2015-01-14|0|||P
10084956|ACTARIS|173|VISUAL|2015-07-01|0|||P
10084956|ACTARIS|179|VISUAL|2016-01-18|0|||P
10084956|ACTARIS|196|VISUAL|2016-07-14|0|||P
10084958|ACTARIS|0|VISUAL|2010-11-23|0|||I
10084958|ACTARIS|104|VISUAL|2015-01-14|0|||P
10084958|ACTARIS|116|VISUAL|2015-07-01|0|||P
10084958|ACTARIS|131|VISUAL|2016-01-18|0|||P
10084958|ACTARIS|146|VISUAL|2016-07-14|0|||P
10085029|ACTARIS|0|VISUAL|2010-11-19|0|||I
10085029|ACTARIS|216|VISUAL|2015-02-03|0|||P
10085029|ACTARIS|290|VISUAL|2016-02-11|0|||P
10085029|ACTARIS|332|VISUAL|2016-08-19|0|||P
10085590|ACTARIS|0|VISUAL|2010-12-09|0|||I
10085590|ACTARIS|212|VISUAL|2014-11-17|0|||P
10085590|ACTARIS|230|VISUAL|2015-05-11|0|||P
10085590|ACTARIS|254|VISUAL|2015-11-23|0|||P
10085590|ACTARIS|272|VISUAL|2016-05-03|0|||P
10089815|ACTARIS|0|VISUAL|2010-06-11|0|||I
10089815|ACTARIS|343|VISUAL|2014-11-14|0|||P
10089815|ACTARIS|373|VISUAL|2015-05-18|0|||P
10089815|ACTARIS|411|VISUAL|2015-11-25|0|||P
10089815|ACTARIS|436|VISUAL|2016-05-05|0|||P
10092058|ACTARIS|0|VISUAL|2010-12-06|0|||I
10092058|ACTARIS|5|VISUAL|2014-11-25|0|||P
10092058|ACTARIS|5|VISUAL|2015-05-26|0|||P
10092058|ACTARIS|5|VISUAL|2015-11-03|0|||P
10092058|ACTARIS|5|VISUAL|2016-05-26|0|||P
10093470|ACTARIS|0|VISUAL|2010-11-04|0|||I
10093470|ACTARIS|355|VISUAL|2014-11-17|0|||P
10093470|ACTARIS|360|VISUAL|2015-05-12|0|||P
10093470|ACTARIS|364|VISUAL|2015-11-04|0|||P
10093470|ACTARIS|368|VISUAL|2016-05-04|0|||P
10093998|ACTARIS|0|VISUAL|2010-10-27|0|||I
10093998|ACTARIS|602|VISUAL|2015-02-19|0|||P
10093998|ACTARIS|770|VISUAL|2016-02-26|0|||P
10093998|ACTARIS|850|VISUAL|2016-08-09|0|||P
10094717|ACTARIS|0|VISUAL|2010-10-16|0|||I
10094717|ACTARIS|1072|VISUAL|2015-02-03|0|||P
10094717|ACTARIS|1260|VISUAL|2016-02-11|0|||P
10094717|ACTARIS|1334|VISUAL|2016-08-19|0|||P
10094771|ACTARIS|0|VISUAL|2010-10-14|0|||I
10094771|ACTARIS|990|VISUAL|2014-12-04|0|||P
10094771|ACTARIS|1296|VISUAL|2016-06-06|0|||P
10095682|ACTARIS|0|VISUAL|2010-11-15|0|||I
10095682|ACTARIS|777|VISUAL|2014-11-27|0|||P
10095682|ACTARIS|851|VISUAL|2015-05-19|0|||P
10095682|ACTARIS|942|VISUAL|2015-11-20|0|||P
10095682|ACTARIS|1047|VISUAL|2016-05-09|0|||P
10111471|ACTARIS|0|VISUAL|2011-01-10|0|||I
10111471|ACTARIS|51|VISUAL|2014-11-05|0|||P
10111471|ACTARIS|63|VISUAL|2015-05-12|0|||P
10111471|ACTARIS|74|VISUAL|2015-11-11|0|||P
10111471|ACTARIS|83|VISUAL|2016-05-06|0|||P
10111495|ACTARIS|0|VISUAL|2011-01-12|0|||I
10111495|ACTARIS|47|VISUAL|2015-01-28|0|||P
10111495|ACTARIS|56|VISUAL|2015-07-08|0|||P
10111495|ACTARIS|72|VISUAL|2016-01-29|0|||P
10111495|ACTARIS|78|VISUAL|2016-07-19|0|||P
10112229|ACTARIS|0|VISUAL|2011-01-10|0|||I
10112229|ACTARIS|56|VISUAL|2015-04-09|0|||P
10112229|ACTARIS|64|VISUAL|2015-10-09|0|||P
10112229|ACTARIS|72|VISUAL|2016-04-06|0|||P
10112229|ACTARIS|78|VISUAL|2016-10-10|0|||P
10112274|ACTARIS|0|VISUAL|2011-01-10|0|||I
10112274|ACTARIS|0|VISUAL|2014-12-06|0|||P
10112372|ACTARIS|0|VISUAL|2011-02-28|0|||I
10112372|ACTARIS|162|VISUAL|2015-04-17|0|||P
10112372|ACTARIS|182|VISUAL|2015-10-20|0|||P
10112372|ACTARIS|213|VISUAL|2016-04-27|0|||P
10112372|ACTARIS|237|VISUAL|2016-10-04|0|||P
10113924|ACTARIS|0|VISUAL|2011-01-11|0|||I
10113924|ACTARIS|2013|VISUAL|2015-04-15|0|||P
10113924|ACTARIS|2402|VISUAL|2015-10-07|0|||P
10113924|ACTARIS|2797|VISUAL|2016-04-06|0|||P
10113928|ACTARIS|0|VISUAL|2011-01-11|0|||I
10113928|ACTARIS|265|VISUAL|2015-04-13|0|||P
10113928|ACTARIS|291|VISUAL|2015-10-12|0|||P
10113928|ACTARIS|319|VISUAL|2016-04-13|0|||P
10113928|ACTARIS|335|VISUAL|2016-10-20|0|||P
10113982|ACTARIS|0|VISUAL|2011-01-14|0|||I
10113982|ACTARIS|166|VISUAL|2015-04-16|0|||P
10113982|ACTARIS|179|VISUAL|2015-10-27|0|||P
10113982|ACTARIS|203|VISUAL|2016-04-19|0|||P
10113982|ACTARIS|215|VISUAL|2016-10-26|0|||P
10113983|ACTARIS|0|VISUAL|2011-01-14|0|||I
10113983|ACTARIS|1085|VISUAL|2015-04-16|0|||P
10113983|ACTARIS|1100|VISUAL|2015-10-15|0|||P
10113983|ACTARIS|1122|VISUAL|2016-04-11|0|||P
10113983|ACTARIS|1145|VISUAL|2016-10-18|0|||P
10114009|ACTARIS|0|VISUAL|2011-04-05|0|||I
10114009|ACTARIS|69|VISUAL|2015-02-19|0|||P
10114009|ACTARIS|78|VISUAL|2016-02-26|0|||P
10114009|ACTARIS|83|VISUAL|2016-08-08|0|||P
10119517|ACTARIS|0|VISUAL|2011-04-12|0|||I
10119517|ACTARIS|12|VISUAL|2014-11-17|0|||P
10119517|ACTARIS|12|VISUAL|2015-05-18|0|||P
10120863|ACTARIS|0|VISUAL|2011-01-10|0|||I
10120863|ACTARIS|239|VISUAL|2015-02-11|0|||P
10120863|ACTARIS|264|VISUAL|2015-08-20|0|||P
10120863|ACTARIS|288|VISUAL|2016-02-04|0|||P
10120863|ACTARIS|318|VISUAL|2016-08-02|0|||P
10124823|ACTARIS|0|VISUAL|2010-12-10|0|||I
10124823|ACTARIS|13|VISUAL|2014-11-04|0|||P
10124823|ACTARIS|15|VISUAL|2015-05-12|0|||P
10124823|ACTARIS|15|VISUAL|2015-11-11|0|||P
10124823|ACTARIS|16|VISUAL|2016-05-06|0|||P
10124944|ACTARIS|0|VISUAL|2010-12-20|0|||I
10124944|ACTARIS|78|VISUAL|2014-12-11|0|||P
10124944|ACTARIS|88|VISUAL|2015-06-11|0|||P
10124944|ACTARIS|100|VISUAL|2015-12-22|0|||P
10124944|ACTARIS|109|VISUAL|2016-06-27|0|||P
10125104|ACTARIS|0|VISUAL|2011-01-01|0|||I
10125104|ACTARIS|33|VISUAL|2015-04-20|0|||P
10125104|ACTARIS|41|VISUAL|2015-10-26|0|||P
10125104|ACTARIS|48|VISUAL|2016-04-25|0|||P
10125104|ACTARIS|52|VISUAL|2016-10-26|0|||P
10125659|ACTARIS|0|VISUAL|2010-12-22|0|||I
10125659|ACTARIS|244|VISUAL|2014-11-04|0|||P
10125659|ACTARIS|266|VISUAL|2015-05-15|0|||P
10125659|ACTARIS|277|VISUAL|2015-11-11|0|||P
10125659|ACTARIS|292|VISUAL|2016-05-20|0|||P
10126274|ACTARIS|0|VISUAL|2010-12-24|0|||I
10126274|ACTARIS|394|VISUAL|2014-12-06|0|||P
10126274|ACTARIS|450|VISUAL|2015-06-10|0|||P
10126274|ACTARIS|503|VISUAL|2015-12-15|0|||P
10126274|ACTARIS|579|VISUAL|2016-06-11|0|||P
10126375|ACTARIS|0|VISUAL|2011-01-06|0|||I
10126375|ACTARIS|25|VISUAL|2015-04-09|0|||P
10126375|ACTARIS|25|VISUAL|2015-10-09|0|||P
10126375|ACTARIS|25|VISUAL|2016-04-06|0|||P
10126375|ACTARIS|25|VISUAL|2016-10-10|0|||P
10126376|ACTARIS|0|VISUAL|2011-01-13|0|||I
10126376|ACTARIS|57|VISUAL|2014-11-19|0|||P
10126376|ACTARIS|68|VISUAL|2015-05-18|0|||P
10126376|ACTARIS|141|VISUAL|2015-11-16|0|||P
10126586|ACTARIS|0|VISUAL|2011-01-04|0|||I
10126586|ACTARIS|262|VISUAL|2015-04-08|0|||P
10126586|ACTARIS|304|VISUAL|2015-10-06|0|||P
10126586|ACTARIS|331|VISUAL|2016-04-09|0|||P
10126586|ACTARIS|355|VISUAL|2016-10-07|0|||P
10126765|ACTARIS|0|VISUAL|2010-12-16|0|||I
10126765|ACTARIS|8|VISUAL|2014-12-10|0|||P
10126765|ACTARIS|15|VISUAL|2015-06-17|0|||P
10126765|ACTARIS|21|VISUAL|2015-12-17|0|||P
10126765|ACTARIS|32|VISUAL|2016-06-16|0|||P
10127172|ACTARIS|1|VISUAL|2011-05-16|0|||I
10127172|ACTARIS|2|VISUAL|2014-11-05|0|||P
10127172|ACTARIS|2|VISUAL|2015-05-13|0|||P
10127172|ACTARIS|2|VISUAL|2015-11-11|0|||P
10127172|ACTARIS|2|VISUAL|2016-05-06|0|||P
10127376|ACTARIS|0|VISUAL|2010-11-25|0|||I
10127376|ACTARIS|1580|VISUAL|2015-04-21|0|||P
10127376|ACTARIS|1756|VISUAL|2015-10-08|0|||P
10127376|ACTARIS|1975|VISUAL|2016-04-12|0|||P
10127376|ACTARIS|2174|VISUAL|2016-10-17|0|||P
10127381|ACTARIS|0|VISUAL|2010-11-25|0|||I
10127381|ACTARIS|679|VISUAL|2015-04-27|0|||P
10127381|ACTARIS|741|VISUAL|2015-10-08|0|||P
10127381|ACTARIS|791|VISUAL|2016-04-11|0|||P
10127381|ACTARIS|853|VISUAL|2016-10-03|0|||P
10127443|ACTARIS|0|VISUAL|2011-01-18|0|||I
10127443|ACTARIS|87|VISUAL|2015-02-05|0|||P
10127443|ACTARIS|90|VISUAL|2015-08-28|0|||P
10127443|ACTARIS|92|VISUAL|2016-02-25|0|||P
10127443|ACTARIS|93|VISUAL|2016-08-16|0|||P
10152827|ACTARIS|0|VISUAL|2011-01-27|0|||I
10152827|ACTARIS|8119|VISUAL|2014-12-15|0|||P
10152827|ACTARIS|9689|VISUAL|2015-06-09|0|||P
10152827|ACTARIS|10374|VISUAL|2015-12-02|0|||P
10152827|ACTARIS|12813|VISUAL|2016-06-17|0|||P
10153575|ACTARIS|0|VISUAL|2011-01-24|0|||I
10153575|ACTARIS|74|VISUAL|2014-11-05|0|||P
10153575|ACTARIS|85|VISUAL|2015-05-12|0|||P
10153575|ACTARIS|89|VISUAL|2015-11-11|0|||P
10153575|ACTARIS|93|VISUAL|2016-05-06|0|||P
10154027|ACTARIS|0|VISUAL|2010-12-04|0|||I
10154027|ACTARIS|262|VISUAL|2014-11-05|0|||P
10154027|ACTARIS|338|VISUAL|2015-05-06|0|||P
10154027|ACTARIS|448|VISUAL|2015-11-16|0|||P
10154027|ACTARIS|671|VISUAL|2016-05-04|0|||P
10154128|ACTARIS|0|VISUAL|2011-02-10|0|||I
10154128|ACTARIS|60|VISUAL|2014-11-03|0|||P
10154128|ACTARIS|66|VISUAL|2015-05-12|0|||P
10154128|ACTARIS|74|VISUAL|2015-11-11|0|||P
10154128|ACTARIS|80|VISUAL|2016-05-06|0|||P
10159997|ACTARIS|0|VISUAL|2011-01-25|0|||I
10159997|ACTARIS|71|VISUAL|2014-11-19|0|||P
10159997|ACTARIS|77|VISUAL|2015-05-18|0|||P
10159997|ACTARIS|82|VISUAL|2015-11-18|0|||P
10159997|ACTARIS|85|VISUAL|2016-05-09|0|||P
10160428|ACTARIS|0|VISUAL|2011-02-03|0|||I
10160428|ACTARIS|17|VISUAL|2015-02-10|0|||P
10160428|ACTARIS|20|VISUAL|2015-08-21|0|||P
10160428|ACTARIS|23|VISUAL|2016-02-23|0|||P
10160428|ACTARIS|25|VISUAL|2016-08-22|0|||P
10160429|ACTARIS|0|VISUAL|2011-02-03|0|||I
10160429|ACTARIS|210|VISUAL|2014-11-06|0|||P
10160429|ACTARIS|254|VISUAL|2015-05-13|0|||P
10160429|ACTARIS|285|VISUAL|2015-11-16|0|||P
10160429|ACTARIS|302|VISUAL|2016-05-06|0|||P
10160430|ACTARIS|0|VISUAL|2011-02-03|0|||I
10160430|ACTARIS|41|VISUAL|2014-11-03|0|||P
10160430|ACTARIS|41|VISUAL|2015-05-07|0|||P
10160430|ACTARIS|41|VISUAL|2015-11-17|0|||P
10160430|ACTARIS|41|VISUAL|2016-05-09|0|||P
10160457|ACTARIS|0|VISUAL|2011-01-24|0|||I
10160457|ACTARIS|0|VISUAL|2015-04-13|0|||P
10160457|ACTARIS|0|VISUAL|2015-10-12|0|||P
10160457|ACTARIS|0|VISUAL|2016-04-20|0|||P
10160457|ACTARIS|0|VISUAL|2016-10-20|0|||P
10161192|ACTARIS|0|VISUAL|2011-01-05|0|||I
10161192|ACTARIS|8|VISUAL|2015-01-23|0|||P
