1STW-RVD02-ZON03|01/04/2016|31/03/2017|Unmeasured Drainage   NHH RV +Meter     |Active||STW|SW
1STW-RVD02-ZON04|01/04/2016|31/03/2017|Unmeasured Drainage   NHH RV +Meter     |Active||STW|SW
1STW-RVD02-ZON05|01/04/2016|31/03/2017|Unmeasured Drainage   NHH RV +Meter     |Active||STW|SW
1STW-RVD02-ZON06|01/04/2016|31/03/2017|Unmeasured Drainage   NHH RV +Meter     |Active||STW|SW
1STW-RVD02-ZON07|01/04/2016|31/03/2017|Unmeasured Drainage   NHH RV +Meter     |Active||STW|SW
1STW-RVD02-ZON08|01/04/2016|31/03/2017|Unmeasured Drainage   NHH RV +Meter     |Active||STW|SW
1STW-UD007|01/04/2016|31/03/2017|Unmeasured Drainage - Zone 7     |Active||STW|SW
1NWE-RVD01-ZON11|01/04/2016|31/03/2017|North West Unmeas Drainage            RV|Active||STW|SW
1NWE-RVD02-ZON11|01/04/2016|31/03/2017|North West Unmeas Drainage            RV|Active||STW|SW
1WEL-RVD01-ZON12|01/04/2016|31/03/2017|Welsh Unmeasured Drainage               |Active||STW|SW
1YOR-RVD01-ZON10|01/04/2016|31/03/2017|Yorkshire Unmeas Drainage             RV|Active||STW|SW
1NWE-MD009-BAND01|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND02|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND03|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND04|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND05|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND06|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND07|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND08|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND09|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND10|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND11|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND12|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND13|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND14|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD009-BAND15|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND01|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND02|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND03|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND04|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND05|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND06|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND07|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND08|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND09|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND10|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND11|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND12|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND13|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND14|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD010-BAND15|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND01|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND02|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND03|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND04|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND05|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND06|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND07|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND08|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND09|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND10|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND11|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND12|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND13|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND14|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD011-BAND15|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND01|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND02|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND03|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND04|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND05|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND06|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND07|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND08|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND09|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND10|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND11|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND12|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND13|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND14|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1NWE-MD013-BAND15|01/04/2016|31/03/2017|UU Drainage Site Area-SWD/HD            |Active||STW|SW
1YOR-MDBA|01/04/2016|31/03/2017|Measured Drainage - Band A            |Active||STW|SW
1YOR-MDBB|01/04/2016|31/03/2017|Measured Drainage - Band B            |Active||STW|SW
1YOR-MDBC|01/04/2016|31/03/2017|Measured Drainage - Band C            |Active||STW|SW
1YOR-MDBD|01/04/2016|31/03/2017|Measured Drainage - Band D            |Active||STW|SW
1YOR-MDBE|01/04/2016|31/03/2017|Measured Drainage - Band E            |Active||STW|SW
1YOR-MDBF|01/04/2016|31/03/2017|Measured Drainage - Band F            |Active||STW|SW
1YOR-MDBG|01/04/2016|31/03/2017|Measured Drainage - Band G            |Active||STW|SW
1YORmMDBA|01/04/2016|31/03/2017|Measured Drainage - Band A            |Active||STW|SW
1YORmMDBB|01/04/2016|31/03/2017|Measured Drainage - Band B            |Active||STW|SW
1YORmMDBD|01/04/2016|31/03/2017|Measured Drainage - Band D            |Active||STW|SW
1YORmMDBE|01/04/2016|31/03/2017|Measured Drainage - Band E            |Active||STW|SW
1YORmMDBF|01/04/2016|31/03/2017|Measured Drainage - Band F            |Active||STW|SW
1YORmMDBG|01/04/2016|31/03/2017|Measured Drainage - Band G            |Active||STW|SW
1STW-MS021|01/04/2016|31/03/2017|Measured Used Water Band 2 NHH          |Active||STW|MS
1STWmMS021|01/04/2016|31/03/2017|Measured Used Water Band 2 NHH          |Active||STW|MS
1STW-N2MSC|01/04/2016|31/03/2017|Measured Used Water Band 2 NHH UsageOnly|Active||STW|MS
1STW-MS031|01/04/2016|31/03/2017|Measured Used Water Band 3 NHH          |Active||STW|MS
1STWmMS031|01/04/2016|31/03/2017|Measured Used Water Band 3 NHH          |Active||STW|MS
1STW-N3MSC|01/04/2016|31/03/2017|Measured Used Water Band 3 NHH UsageOnly|Active||STW|MS
1STWmMSC|01/04/2016|31/03/2017|Measured Used Water NHH        MSC Only |Active||STW|MS
1STW-MSC|01/04/2016|31/03/2017|Measured Used Water NHH        MSC Only |Active||STW|MS
1STW-MS836|01/04/2016|31/03/2017|Measured Used Water NHH       170m3 free|Active||STW|MS
1STW-MS896|01/04/2016|31/03/2017|Measured Used Water NHH       Direct Dis|Active||STW|MS
1STW-MS001|01/04/2016|31/03/2017|Measured Used Water NHH       Standard  |Active||STW|MS
1STWmMS001|01/04/2016|31/03/2017|Measured Used Water NHH       Standard  |Active||STW|MS
1STW-NoMSC|01/04/2016|31/03/2017|Measured Used Water NHH       Usage Only|Active||STW|MS
1ANG-MS001|01/04/2016|31/03/2017|Anglian Measured Sewerage NHH Commercial|Active||STW|MS
1ANG-MS003|01/04/2016|31/03/2017|Anglian Measured Sewerage   NHH no msc  |Active||STW|MS
1ANG-MS006|01/04/2016|31/03/2017|Anglian Measured Sewerage NHH       Step|Active||STW|MS
1ANG-MS008|01/04/2016|31/03/2017|Anglian Measured Sewerage  HH       Base|Active||STW|MS
1ANG-MS010|01/04/2016|31/03/2017|Anglian Measured Sewerage NHH  St Orange|Active||STW|MS
1ANG-MS013|01/04/2016|31/03/2017|Anglian Measured Sewerage NHH   ComNoSWD|Active||STW|MS
1ANG-MS014|01/04/2016|31/03/2017|Anglian Measured Sewerage NHH  St Blue  |Active||STW|MS
1ANGmMS001|01/04/2016|31/03/2017|Anglian Measured Sewerage NHH           |Active||STW|MS
