831056300|3005015580|3005015580S13|S|YORKSHIRE-R|YORKSHIRE-W
115002174|3005015696|3005015696S11|S|YORKSHIRE-R|YORKSHIRE-W
908038100|3005024733|3005024733S12|S|ANGLIAN-R|ANGLIAN-W
908048500|3005024830|3005024830S13|S|WESSEX-R|WESSEX-W
908063400|3005025012|3005025012S16|S|YORKSHIRE-R|YORKSHIRE-W
121173295|3005025195|3005025195S15|S|WESSEX-R|WESSEX-W
121173295|3005025195|3005025195S15|S|WESSEX-R|WESSEX-W
148162315|3005043339|3005043339S10|S|WESSEX-R|WESSEX-W
148162511|3005043355|3005043355S15|S|WESSEX-R|WESSEX-W
559002100|3005025543|3005025543S12|S|YORKSHIRE-R|YORKSHIRE-W
583012700|3005025675|3005025675S15|S|YORKSHIRE-R|YORKSHIRE-W
583026200|3005025756|3005025756S11|S|YORKSHIRE-R|YORKSHIRE-W
136002199|3005034437|3005034437S18|S|YORKSHIRE-R|YORKSHIRE-W
148240991|3005034801|3005034801S1X|S|WESSEX-R|WESSEX-W
148299806|3005043533|3005043533S12|S|WESSEX-R|WESSEX-W
118002177|3005016846|3005016846S11|S|ANGLIAN-R|ANGLIAN-W
118002195|3005016854|3005016854S19|S|YORKSHIRE-R|YORKSHIRE-W
119002086|3005017052|3005017052S16|S|ANGLIAN-R|ANGLIAN-W
583046200|3005025802|3005025802S16|S|YORKSHIRE-R|YORKSHIRE-W
583053200|3005025861|3005025861S1X|S|YORKSHIRE-R|YORKSHIRE-W
703030800|3005025926|3005025926S11|S|ANGLIAN-R|ANGLIAN-W
703048800|3005026337|3005026337S18|S|YORKSHIRE-R|YORKSHIRE-W
121421075|3005035441|3005035441S1X|S|WESSEX-R|WESSEX-W
121421075|3005035441|3005035441S1X|S|WESSEX-R|WESSEX-W
148170116|3005044556|3005044556S11|S|WESSEX-R|WESSEX-W
510017800|3005017303|3005017303S12|S|WESSEX-R|WESSEX-W
510030900|3005017397|3005017397S18|S|ANGLIAN-R|ANGLIAN-W
510060100|3005017494|3005017494S19|S|ANGLIAN-R|ANGLIAN-W
650201600|3005017540|3005017540S13|S|WESSEX-R|WESSEX-W
100002055|3005026558|3005026558S14|S|YORKSHIRE-R|YORKSHIRE-W
121206495|3005026825|3005026825S15|S|WESSEX-R|WESSEX-W
136002385|3005035530|3005035530S13|S|ANGLIAN-R|ANGLIAN-W
148173797|3005044653|3005044653S12|S|WESSEX-R|WESSEX-W
831101800|3005017974|3005017974S19|S|YORKSHIRE-R|YORKSHIRE-W
121211817|3005026914|3005026914S19|S|WESSEX-R|WESSEX-W
583079200|3005027228|3005027228S14|S|YORKSHIRE-R|YORKSHIRE-W
583090900|3005027287|3005027287S18|S|YORKSHIRE-R|YORKSHIRE-W
583105600|3005027392|3005027392S16|S|YORKSHIRE-R|YORKSHIRE-W
583107600|3005027414|3005027414S19|S|YORKSHIRE-R|YORKSHIRE-W
148176188|3005045668|3005045668S14|S|WESSEX-R|WESSEX-W
703051000|3005027562|3005027562S16|S|ANGLIAN-R|ANGLIAN-W
703052200|3005027600|3005027600S13|S|YORKSHIRE-R|YORKSHIRE-W
703054700|3005027643|3005027643S12|S|ANGLIAN-R|ANGLIAN-W
703062500|3005027805|3005027805S15|S|YORKSHIRE-R|YORKSHIRE-W
703071400|3005027937|3005027937S18|S|YORKSHIRE-R|YORKSHIRE-W
101002079|3005028038|3005028038S14|S|ANGLIAN-R|ANGLIAN-W
151002279|3005028585|3005028585S15|S|ANGLIAN-R|ANGLIAN-W
148116443|3005037363|3005037363S12|S|WESSEX-R|WESSEX-W
148116443|3005037363|3005037363S12|S|WESSEX-R|WESSEX-W
148040842|3005046591|3005046591S1X|S|WESSEX-R|WESSEX-W
650318500|3005019861|3005019861S1X|S|ANGLIAN-R|ANGLIAN-W
151002542|3005028763|3005028763S12|S|YORKSHIRE-R|YORKSHIRE-W
121473288|3005037908|3005037908S14|S|WESSEX-R|WESSEX-W
121484129|3005038017|3005038017S18|S|WESSEX-R|WESSEX-W
148325452|3005047253|3005047253S12|S|WESSEX-R|WESSEX-W
831167200|3005020177|3005020177S18|S|ANGLIAN-R|ANGLIAN-W
831175500|3005020290|3005020290S13|S|YORKSHIRE-R|YORKSHIRE-W
831175500|3005020290|3005020290S13|S|YORKSHIRE-R|YORKSHIRE-W
831176800|3005020304|3005020304S19|S|YORKSHIRE-R|YORKSHIRE-W
831176900|3005020312|3005020312S16|S|YORKSHIRE-R|YORKSHIRE-W
831177400|3005020320|3005020320S13|S|YORKSHIRE-R|YORKSHIRE-W
831177400|3005020320|3005020320S13|S|YORKSHIRE-R|YORKSHIRE-W
148203523|3005029492|3005029492S16|S|WESSEX-R|WESSEX-W
148203523|3005029492|3005029492S16|S|WESSEX-R|WESSEX-W
148263441|3005038696|3005038696S11|S|ANGLIAN-R|ANGLIAN-W
129002607|3005047644|3005047644S19|S|ANGLIAN-R|ANGLIAN-W
148050045|3005047725|3005047725S15|S|WESSEX-R|WESSEX-W
152016004|3005084159|3005084159S10|S|WESSEX-R|WESSEX-W
152016004|3005084159|3005084159S10|S|WESSEX-R|WESSEX-W
152016013|3005084167|3005084167S18|S|WESSEX-R|WESSEX-W
152016013|3005084167|3005084167S18|S|WESSEX-R|WESSEX-W
152021864|3005093948|3005093948S14|S|DWRCYMRU-R|DWRCYMRU-W
152023424|3005103161|3005103161S1X|S|WESSEX-R|WESSEX-W
152023424|3005103161|3005103161S1X|S|WESSEX-R|WESSEX-W
152029575|3005113612|3005113612S16|S|YORKSHIRE-R|YORKSHIRE-W
152013494|3005096084|3005096084S19|S|YORKSHIRE-R|YORKSHIRE-W
191154390|3005158055|3005158055S15|S|WESSEX-R|WESSEX-W
191333979|3005158357|3005158357S18|S|WESSEX-R|WESSEX-W
191027912|3005149056|3005149056S11|S|ANGLIAN-R|ANGLIAN-W
191022868|3005149234|3005149234S19|S|WESSEX-R|WESSEX-W
191018836|3005149390|3005149390S13|S|ANGLIAN-R|ANGLIAN-W
191159604|3005158608|3005158608S14|S|ANGLIAN-R|ANGLIAN-W
191160141|3005158640|3005158640S13|S|WESSEX-R|WESSEX-W
191322323|3005158845|3005158845S15|S|WESSEX-R|WESSEX-W
191322323|3005158845|3005158845S15|S|WESSEX-R|WESSEX-W
191160938|3005159108|3005159108S14|S|YORKSHIRE-R|YORKSHIRE-W
191018838|3005149404|3005149404S19|S|ANGLIAN-R|ANGLIAN-W
191019043|3005149439|3005149439S10|S|ANGLIAN-R|ANGLIAN-W
191019067|3005149447|3005149447S18|S|ANGLIAN-R|ANGLIAN-W
191019984|3005149579|3005149579S10|S|WESSEX-R|WESSEX-W
191030356|3005149706|3005149706S11|S|WESSEX-R|WESSEX-W
191155714|3005159159|3005159159S10|S|WESSEX-R|WESSEX-W
191155714|3005159159|3005159159S10|S|WESSEX-R|WESSEX-W
191155714|3005159159|3005159159S10|S|WESSEX-R|WESSEX-W
191161032|3005159167|3005159167S18|S|ANGLIAN-R|ANGLIAN-W
191167150|3005159272|3005159272S16|S|ANGLIAN-R|ANGLIAN-W
191162152|3005159604|3005159604S19|S|ANGLIAN-R|ANGLIAN-W
163002042|3005140962|3005140962S16|S|ANGLIAN-R|ANGLIAN-W
164002018|3005141063|3005141063S12|S|YORKSHIRE-R|YORKSHIRE-W
191052484|3005150240|3005150240S13|S|ANGLIAN-R|ANGLIAN-W
87002047|3005150801|3005150801S1X|S|YORKSHIRE-R|YORKSHIRE-W
191211384|3005160858|3005160858S14|S|ANGLIAN-R|ANGLIAN-W
152028351|3005133206|3005133206S11|S|YORKSHIRE-R|YORKSHIRE-W
166002230|3005141985|3005141985S15|S|YORKSHIRE-R|YORKSHIRE-W
79002006|3005151654|3005151654S19|S|DWRCYMRU-R|DWRCYMRU-W
191065489|3005152022|3005152022S16|S|WESSEX-R|WESSEX-W
191065517|3005152030|3005152030S13|S|WESSEX-R|WESSEX-W
191059989|3005152189|3005152189S10|S|WESSEX-R|WESSEX-W
797002200|3005152405|3005152405S15|S|YORKSHIRE-R|YORKSHIRE-W
191085490|3005152588|3005152588S14|S|ANGLIAN-R|ANGLIAN-W
191098268|3005153126|3005153126S11|S|WESSEX-R|WESSEX-W
191098273|3005153134|3005153134S19|S|WESSEX-R|WESSEX-W
191098297|3005153142|3005153142S16|S|WESSEX-R|WESSEX-W
191087538|3005153207|3005153207S18|S|WESSEX-R|WESSEX-W
191099485|3005153304|3005153304S19|S|ANGLIAN-R|ANGLIAN-W
191094889|3005153592|3005153592S16|S|ANGLIAN-R|ANGLIAN-W
173002305|3005145166|3005145166S11|S|WESSEX-R|WESSEX-W
173002305|3005145166|3005145166S11|S|WESSEX-R|WESSEX-W
191119287|3005154203|3005154203S12|S|ANGLIAN-R|ANGLIAN-W
191119864|3005154327|3005154327S18|S|WESSEX-R|WESSEX-W
191119864|3005154327|3005154327S18|S|WESSEX-R|WESSEX-W
191120998|3005154718|3005154718S14|S|WESSEX-R|WESSEX-W
191122397|3005154874|3005154874S19|S|WESSEX-R|WESSEX-W
191122397|3005154874|3005154874S19|S|WESSEX-R|WESSEX-W
547107677|3005146022|3005146022S16|S|ANGLIAN-R|ANGLIAN-W
175002404|3005146529|3005146529S10|S|ANGLIAN-R|ANGLIAN-W
831166000|3005155242|3005155242S16|S|ANGLIAN-R|ANGLIAN-W
191130519|3005155420|3005155420S13|S|ANGLIAN-R|ANGLIAN-W
191131939|3005155560|3005155560S13|S|WESSEX-R|WESSEX-W
191131946|3005155579|3005155579S10|S|WESSEX-R|WESSEX-W
191131963|3005155633|3005155633S12|S|WESSEX-R|WESSEX-W
191131965|3005155641|3005155641S1X|S|WESSEX-R|WESSEX-W
191131971|3005155668|3005155668S14|S|WESSEX-R|WESSEX-W
183002020|3005137708|3005137708S14|S|ANGLIAN-R|ANGLIAN-W
183002062|3005137767|3005137767S18|S|YORKSHIRE-R|YORKSHIRE-W
176002118|3005146626|3005146626S11|S|DWRCYMRU-R|DWRCYMRU-W
191127721|3005155854|3005155854S19|S|YORKSHIRE-R|YORKSHIRE-W
152038814|3005138062|3005138062S16|S|YORKSHIRE-R|YORKSHIRE-W
178002125|3005147398|3005147398S14|S|YORKSHIRE-R|YORKSHIRE-W
178002277|3005147533|3005147533S12|S|YORKSHIRE-R|YORKSHIRE-W
152037576|3005147673|3005147673S12|S|DWRCYMRU-R|DWRCYMRU-W
881003300|3005156389|3005156389S10|S|YORKSHIRE-R|YORKSHIRE-W
156002176|3005138712|3005138712S16|S|ANGLIAN-R|ANGLIAN-W
184002132|3005138836|3005138836S11|S|YORKSHIRE-R|YORKSHIRE-W
191153963|3005156850|3005156850S13|S|YORKSHIRE-R|YORKSHIRE-W
179002334|3005148394|3005148394S19|S|ANGLIAN-R|ANGLIAN-W
191031782|3005148483|3005148483S12|S|WESSEX-R|WESSEX-W
191031818|3005148645|3005148645S15|S|WESSEX-R|WESSEX-W
191031910|3005148653|3005148653S12|S|WESSEX-R|WESSEX-W
191165172|3005157598|3005157598S14|S|WESSEX-R|WESSEX-W
191165189|3005157601|3005157601S1X|S|WESSEX-R|WESSEX-W
191165201|3005157628|3005157628S14|S|WESSEX-R|WESSEX-W
215020980|3005195201|3005195201S1X|S|WESSEX-R|WESSEX-W
215111902|3005195449|3005195449S10|S|WESSEX-R|WESSEX-W
215111902|3005195449|3005195449S10|S|WESSEX-R|WESSEX-W
215118175|3005195651|3005195651S1X|S|WESSEX-R|WESSEX-W
216002214|3005197107|3005197107S18|S|YORKSHIRE-R|YORKSHIRE-W
225002617|3005197565|3005197565S15|S|YORKSHIRE-R|YORKSHIRE-W
202002436|3005196348|3005196348S14|S|YORKSHIRE-R|YORKSHIRE-W
202002441|3005196372|3005196372S16|S|YORKSHIRE-R|YORKSHIRE-W
202002444|3005196399|3005196399S10|S|YORKSHIRE-R|YORKSHIRE-W
191229990|3005161471|3005161471S1X|S|WESSEX-R|WESSEX-W
191229990|3005161471|3005161471S1X|S|WESSEX-R|WESSEX-W
191152057|3005161730|3005161730S13|S|ANGLIAN-R|ANGLIAN-W
191152061|3005161749|3005161749S10|S|ANGLIAN-R|ANGLIAN-W
191152268|3005161757|3005161757S18|S|ANGLIAN-R|ANGLIAN-W
191152293|3005161773|3005161773S12|S|ANGLIAN-R|ANGLIAN-W
192002067|3005172120|3005172120S13|S|WESSEX-R|WESSEX-W
192002067|3005172120|3005172120S13|S|WESSEX-R|WESSEX-W
192002119|3005172171|3005172171S1X|S|ANGLIAN-R|ANGLIAN-W
194002391|3005173682|3005173682S16|S|YORKSHIRE-R|YORKSHIRE-W
196002022|3005173801|3005173801S1X|S|YORKSHIRE-R|YORKSHIRE-W
196002122|3005173860|3005173860S13|S|YORKSHIRE-R|YORKSHIRE-W
215011930|3005192423|3005192423S12|S|WESSEX-R|WESSEX-W
